Frequency,S11_Magnitude,S12_Magnitude,S21_Magnitude,S22_Magnitude,
77320000,-19.71851476,-52.09119516,11.56590895,-20.28929671,
79300000,-19.72682741,-51.95452359,11.56597854,-20.28889501,
81280000,-19.72690506,-52.09323747,11.57108687,-20.3392384,
83260000,-19.76005491,-52.14160566,11.53041721,-20.37135184,
85240000,-19.77673712,-52.03871744,11.46680743,-20.42734107,
87220000,-19.73115821,-52.06112211,11.53221629,-20.41892058,
89200000,-19.69407123,-52.0341352,11.59968387,-20.41289137,
91180000,-19.68877906,-52.05271258,11.58679483,-20.42737337,
93160000,-19.69036708,-52.07782598,11.59538073,-20.46028642,
95140000,-19.70009778,-52.20509279,11.61981262,-20.47638935,
97120000,-19.72939007,-52.09662392,11.56969055,-20.52874785,
99100000,-19.73845844,-52.06031873,11.63874882,-20.52294882,
101080000,-19.65390994,-52.12128057,11.69972939,-20.49413299,
103060000,-19.64834452,-51.9495803,11.72556092,-20.50714495,
105040000,-19.65325938,-52.17900324,11.73307667,-20.5112332,
107020000,-19.68704725,-52.071921,11.71921841,-20.53731797,
109000000,-19.70347139,-52.26986431,11.65754371,-20.58867847,
110980000,-19.65515464,-52.11711719,11.79345977,-20.52657661,
112960000,-19.60323627,-52.13666103,11.84120762,-20.50206257,
114940000,-19.57332314,-52.00829004,11.914012,-20.46417316,
116920000,-19.55179837,-52.05892875,11.93725532,-20.45807567,
118900000,-19.55704168,-51.99581734,11.94924984,-20.4475109,
120880000,-19.56953156,-52.09771384,11.95223657,-20.45505821,
122860000,-19.52615955,-52.19520842,12.06074081,-20.39793077,
124840000,-19.47482969,-51.91524572,12.18314498,-20.32639214,
126820000,-19.4631184,-51.99788465,12.32656745,-20.27987345,
128800000,-19.44469141,-51.9075531,12.4486492,-20.20684398,
130780000,-19.45998018,-51.93928781,12.59290287,-20.19346643,
132760000,-19.48757332,-52.0691686,12.66668064,-20.1805369,
134740000,-19.45549344,-51.94233122,12.92619721,-20.1108203,
136720000,-19.43325211,-52.0082807,13.12051502,-20.03216793,
138700000,-19.4289948,-51.96403602,13.34948321,-19.96764966,
140680000,-19.45071337,-51.76810415,13.49686732,-19.93074439,
142660000,-19.48006349,-51.74137774,13.64668902,-19.91679483,
144640000,-19.52952492,-51.87828712,13.65548822,-19.9114173,
146620000,-19.52706789,-51.82085034,13.74727138,-19.83941314,
148600000,-19.51587542,-51.76134882,13.78528933,-19.75460988,
150580000,-19.52271642,-51.79650466,13.76659724,-19.6756168,
152560000,-19.54639474,-51.69937204,13.66140043,-19.59354347,
154540000,-19.57782629,-51.6923798,13.47982623,-19.52350632,
156520000,-19.62478082,-51.78104029,13.31717685,-19.47283374,
158500000,-19.6157152,-51.86269455,13.22709517,-19.34112711,
160480000,-19.58144389,-51.77058028,13.11799369,-19.2306568,
162460000,-19.58503376,-51.64320136,13.05652597,-19.1258627,
164440000,-19.58342643,-51.64573832,12.91762752,-19.01519265,
166420000,-19.61078952,-51.85474109,12.80585017,-18.95288807,
168400000,-19.65012163,-51.82194644,12.67425054,-18.88171883,
170380000,-19.62811541,-51.65367671,12.6014495,-18.77917842,
172360000,-19.60522977,-51.79581433,12.62202118,-18.64480151,
174340000,-19.57257031,-51.67672042,12.57844633,-18.55243773,
176320000,-19.5665899,-51.7395827,12.50888256,-18.46106602,
178300000,-19.57155522,-51.91821862,12.44115166,-18.38476908,
180280000,-19.59222658,-52.01738057,12.33245224,-18.31170986,
182260000,-19.54721621,-51.88478288,12.32144843,-18.21582552,
184240000,-19.51397512,-51.79328715,12.35061325,-18.08578927,
186220000,-19.46437192,-51.90792952,12.33970504,-17.98504129,
188200000,-19.44942771,-51.85715123,12.31062574,-17.88864477,
190180000,-19.45705831,-51.80891259,12.28448936,-17.84029771,
192160000,-19.46636863,-52.01278314,12.23043909,-17.78034085,
194140000,-19.43408436,-51.9738199,12.19427407,-17.71140156,
196120000,-19.36999982,-51.88834934,12.23563363,-17.59805156,
198100000,-19.29204725,-51.77714345,12.26262063,-17.52620723,
200080000,-19.23068599,-51.87795405,12.22075462,-17.46167295,
202060000,-19.19575705,-51.81799663,12.19707556,-17.4220529,
204040000,-19.18547679,-51.88387777,12.15443649,-17.40974285,
206020000,-19.17422842,-51.9057896,12.14428216,-17.34759836,
208000000,-19.13191498,-51.83172734,12.15701959,-17.26422713,
209980000,-19.11439657,-51.67157227,12.19618008,-17.18296738,
211960000,-19.09166861,-51.83101034,12.18732083,-17.13601923,
213940000,-19.09686297,-51.82727407,12.14303969,-17.10264903,
215920000,-19.10677042,-52.04927152,12.10881209,-17.08751553,
217900000,-19.10141468,-51.83591442,12.0561191,-17.04281505,
219880000,-19.05804164,-51.82106583,12.10246541,-16.97598034,
221860000,-19.03178113,-51.68071216,12.16560951,-16.91690779,
223840000,-19.03216554,-51.75856622,12.1551531,-16.87993847,
225820000,-19.05119208,-51.77075068,12.13952479,-16.86606676,
227800000,-19.1038855,-51.65391982,12.08435898,-16.87093172,
229780000,-19.13522581,-51.7051525,12.04910062,-16.85735008,
231760000,-19.13506838,-51.70941948,12.08617696,-16.80980583,
233740000,-19.15580816,-51.72774277,12.13762082,-16.79157265,
235720000,-19.201201,-51.73948198,12.12541475,-16.79244056,
237700000,-19.25864929,-51.7431551,12.07323847,-16.80701926,
239680000,-19.33849509,-51.66686381,12.06504323,-16.84639522,
241660000,-19.40006354,-51.70208638,12.00442149,-16.86442188,
243640000,-19.4301599,-51.79039273,12.08269591,-16.83067529,
245620000,-19.47451523,-51.71638361,12.0829905,-16.82187077,
247600000,-19.58114902,-51.70009477,12.09714645,-16.84049761,
249580000,-19.60566153,-51.77877971,12.09382616,-16.85211609,
251560000,-19.71006672,-51.70969463,12.01353423,-16.87541873,
253540000,-19.78628754,-51.68120209,12.01956545,-16.89336125,
255520000,-19.81455643,-51.62690648,12.05683467,-16.8487727,
257500000,-19.85403278,-51.64816888,12.07862793,-16.81597297,
259480000,-19.90656874,-51.61180284,12.08708206,-16.79222941,
261460000,-19.98387684,-51.61583771,12.0644268,-16.78306469,
263440000,-20.0746444,-51.6010649,12.03244808,-16.80594277,
265420000,-20.16169594,-51.59582605,12.02510739,-16.81116859,
267400000,-20.19243243,-51.49832287,12.06011017,-16.77229149,
269380000,-20.24071404,-51.54367465,12.1045054,-16.74921015,
271360000,-20.31495994,-51.59605244,12.09337218,-16.74435662,
273340000,-20.40136715,-51.60690356,12.09399061,-16.75505833,
275320000,-20.51847413,-51.63212238,12.01672144,-16.78817092,
277300000,-20.62918434,-51.68600817,11.99656833,-16.83386529,
279280000,-20.67857492,-51.62735606,12.03851949,-16.81089513,
281260000,-20.753323,-51.63932756,12.11540794,-16.79663808,
283240000,-20.83783077,-51.49392655,12.09357553,-16.80735883,
285220000,-20.93183947,-51.47282494,12.07999782,-16.84446496,
287200000,-21.05647172,-51.52736553,12.07310357,-16.89497708,
289180000,-21.17852062,-51.47020425,11.99560906,-16.94419139,
291160000,-21.21853902,-51.43304025,12.09668934,-16.93614768,
293140000,-21.2873087,-51.40731559,12.10323323,-16.93541532,
295120000,-21.36540093,-51.38857302,12.13084088,-16.95571143,
297100000,-21.45224486,-51.31590129,12.10826341,-16.99302661,
299080000,-21.55732807,-51.39687407,12.07038393,-17.06853021,
301060000,-21.66928253,-51.39053503,12.01768057,-17.14659753,
303040000,-21.70442057,-51.33130037,12.08263135,-17.12894092,
305020000,-21.76625424,-51.32422672,12.15625298,-17.11504615,
307000000,-21.84979042,-51.34122357,12.17198418,-17.15918936,
308980000,-21.97531125,-51.42832194,12.16001294,-17.18580315,
310960000,-22.09585814,-51.39084262,12.13077216,-17.25000254,
312940000,-22.22251164,-51.45631602,12.08234199,-17.33281471,
314920000,-22.29486275,-51.34744539,12.1042857,-17.3195762,
316900000,-22.36672286,-51.28534608,12.13753485,-17.33237493,
318880000,-22.39934644,-51.21848201,12.19975895,-17.35607409,
320860000,-22.46122367,-51.39477861,12.18668643,-17.40293303,
322840000,-22.50333778,-51.24957726,12.12970736,-17.47838127,
324820000,-22.55704518,-51.30808587,12.07584241,-17.58484938,
326800000,-22.51067444,-51.1698654,12.14133231,-17.6061061,
328780000,-22.48575435,-51.30017539,12.20315204,-17.63432362,
330760000,-22.47453851,-51.23649813,12.20435547,-17.68635263,
332740000,-22.49500867,-51.26330157,12.17583409,-17.75496355,
334720000,-22.49448903,-51.3216515,12.17730717,-17.84809469,
336700000,-22.53287746,-51.25052092,12.1187641,-17.95384232,
338680000,-22.4876228,-51.31583876,12.14250091,-17.97270981,
340660000,-22.46609899,-51.23060469,12.21387489,-17.98445976,
342640000,-22.45050891,-51.18365211,12.22152673,-18.03129443,
344620000,-22.43847025,-51.18502482,12.18956022,-18.08331546,
346600000,-22.42885897,-51.20735191,12.18104424,-18.15619984,
348580000,-22.41835988,-51.13661739,12.12832712,-18.24623856,
350560000,-22.36071445,-51.17803915,12.18143063,-18.26026373,
352540000,-22.28540697,-51.15799439,12.19863243,-18.25704916,
354520000,-22.22363376,-51.19111277,12.24380702,-18.27093832,
356500000,-22.17994055,-51.24542565,12.24198002,-18.30122633,
358480000,-22.15139638,-51.12915901,12.19668935,-18.34456926,
360460000,-22.13443777,-51.23085034,12.15066415,-18.41469759,
362440000,-22.06964213,-51.1127565,12.16738539,-18.40565862,
364420000,-21.97769233,-51.14465541,12.219937,-18.37502769,
366400000,-21.91723805,-51.10063307,12.22904803,-18.36702528,
368380000,-21.86564592,-51.09088393,12.23527005,-18.3637513,
370360000,-21.83315239,-51.1844743,12.17458955,-18.3934043,
372340000,-21.82487703,-51.13990626,12.11908128,-18.43631615,
374320000,-21.76173455,-51.07928749,12.16227999,-18.40985819,
376300000,-21.66586775,-51.19121521,12.33861778,-18.34802613,
378280000,-21.60030678,-50.96188949,12.30120487,-18.31963161,
380260000,-21.54636716,-51.00800108,12.2947443,-18.31401201,
382240000,-21.49547447,-51.08279532,12.26655456,-18.3171372,
384220000,-21.46261317,-51.04199795,12.2485851,-18.33968883,
386200000,-21.39004803,-51.08016134,12.23371285,-18.29053578,
388180000,-21.29040638,-50.98736303,12.2782436,-18.22851741,
390160000,-21.21429114,-51.05925891,12.2952185,-18.16731317,
392140000,-21.15638611,-50.90116786,12.33519031,-18.12022824,
394120000,-21.11377115,-51.0293613,12.27929674,-18.11788772,
396100000,-21.07646892,-51.081316,12.22559542,-18.09840289,
398080000,-21.02313836,-50.93577236,12.26317204,-18.04653105,
400060000,-20.93720415,-50.96988199,12.27719378,-17.94545934,
402040000,-20.87944442,-51.01151928,12.32876911,-17.88638767,
404020000,-20.81652039,-50.96956558,12.34027174,-17.82289195,
406000000,-20.78744482,-51.10371532,12.28135226,-17.81057222,
407980000,-20.75678798,-51.04280231,12.26495972,-17.79580907,
409960000,-20.69960583,-51.0677997,12.27252332,-17.75501716,
411940000,-20.61504867,-51.04377418,12.31703534,-17.66723593,
413920000,-20.54426594,-50.91556821,12.34826171,-17.59763071,
415900000,-20.4864088,-50.95601229,12.32945277,-17.54927217,
417880000,-20.43629948,-51.05060793,12.29200319,-17.52759876,
419860000,-20.41188946,-51.03472823,12.27818724,-17.52805446,
421840000,-20.37087886,-51.07642047,12.26952283,-17.49108704,
423820000,-20.27886375,-51.15605376,12.32291282,-17.40187872,
425800000,-20.22227701,-51.07082938,12.34660737,-17.35868591,
427780000,-20.1644065,-51.1280591,12.32627551,-17.32806444,
429760000,-20.1279885,-51.06677816,12.30235433,-17.31130305,
431740000,-20.11182437,-51.14910165,12.26103449,-17.3297049,
433720000,-20.0731051,-51.28057081,12.27410105,-17.32030014,
435700000,-20.00228444,-51.08502196,12.30098689,-17.2538844,
437680000,-19.93860795,-51.06140934,12.33806438,-17.21794675,
439660000,-19.89520983,-51.11104687,12.32507078,-17.19851052,
441640000,-19.86656524,-51.00936466,12.32015615,-17.20352686,
443620000,-19.85935503,-50.97932009,12.29106048,-17.23129718,
445600000,-19.83314311,-50.95513265,12.30082629,-17.23231116,
447580000,-19.7592584,-50.80953902,12.35490539,-17.184978,
449560000,-19.69442369,-50.90157656,12.36441222,-17.13365317,
451540000,-19.6521043,-50.8518605,12.34432158,-17.1049901,
453520000,-19.61883705,-50.8038837,12.33112872,-17.1148792,
455500000,-19.59326717,-50.91257977,12.3045047,-17.11574812,
457480000,-19.56875672,-50.79359723,12.29896221,-17.11661099,
459460000,-19.50789924,-50.79573282,12.3357006,-17.04876149,
461440000,-19.45624366,-50.87535371,12.36774506,-16.98197729,
463420000,-19.43468851,-50.88279624,12.358396,-16.93457265,
465400000,-19.4315365,-50.79333981,12.36901573,-16.91652508,
467380000,-19.45797929,-50.8961972,12.29998491,-16.91326682,
469360000,-19.48473181,-50.97944622,12.29372928,-16.90404676,
471340000,-19.47742648,-50.8404362,12.32252738,-16.8172449,
473320000,-19.49286158,-50.90166668,12.35767547,-16.75481495,
475300000,-19.53117258,-50.78083092,12.37589032,-16.71723784,
477280000,-19.5982045,-50.78483967,12.34982047,-16.68703645,
479260000,-19.67301662,-50.88037387,12.34327459,-16.68668245,
481240000,-19.77682639,-50.85190616,12.30342722,-16.6948945,
483220000,-19.81716992,-50.88781134,12.3577006,-16.61097381,
485200000,-19.8750816,-50.90101613,12.3538669,-16.54292934,
487180000,-19.95419143,-50.83875308,12.38190643,-16.49312692,
489160000,-20.04310829,-50.83887737,12.34778852,-16.47593585,
491140000,-20.14246975,-50.90186101,12.31390883,-16.46557391,
493120000,-20.26007455,-50.80279712,12.30177662,-16.49023473,
495100000,-20.31791198,-50.81352633,12.3691756,-16.41317005,
497080000,-20.3945032,-50.84937857,12.39818008,-16.35234937,
499060000,-20.49670741,-50.79168225,12.37736827,-16.31713238,
501040000,-20.62144956,-50.66581809,12.38454712,-16.32907398,
503020000,-20.75999754,-50.83573534,12.32775805,-16.35399457,
505000000,-20.9183669,-50.82008555,12.3071981,-16.40155139,
506980000,-20.99593667,-50.70464393,12.37744814,-16.34197339,
508960000,-21.0920334,-50.67391829,12.37969968,-16.31538395,
510940000,-21.21325765,-50.77784899,12.40168946,-16.31722246,
512920000,-21.35605537,-50.78718576,12.40041851,-16.35484738,
514900000,-21.51235696,-50.76777233,12.3624385,-16.40523932,
516880000,-21.70114221,-50.73574045,12.3190755,-16.49262651,
518860000,-21.80473592,-50.90972039,12.36544153,-16.46279121,
520840000,-21.94681637,-50.78196028,12.39836328,-16.45318287,
522820000,-22.09214306,-50.80341556,12.43425158,-16.49631594,
524800000,-22.25517359,-50.86808024,12.41173255,-16.55720876,
526780000,-22.43842483,-50.82346806,12.413076,-16.64336846,
528760000,-22.63218713,-50.92916645,12.32319469,-16.7695734,
530740000,-22.746844,-50.8896766,12.413244,-16.79725683,
532720000,-22.8428893,-50.81258649,12.46695107,-16.83805238,
534700000,-22.97047407,-50.68077499,12.48056913,-16.89620656,
536680000,-23.09239069,-50.75446053,12.47386871,-16.98441715,
538660000,-23.24079002,-50.65471791,12.4286852,-17.09990033,
540640000,-23.37767252,-50.88961322,12.35608578,-17.22260988,
542620000,-23.45445048,-50.62189287,12.40665014,-17.24674386,
544600000,-23.48822159,-50.64672508,12.45404391,-17.28413809,
546580000,-23.56350596,-50.54637277,12.46920883,-17.32527224,
548560000,-23.60702665,-50.56649254,12.49722759,-17.39319689,
550540000,-23.655889,-50.53656259,12.44703518,-17.46667465,
552520000,-23.72670609,-50.6160633,12.3961909,-17.57800253,
554500000,-23.688721,-50.56653111,12.45065391,-17.60544592,
556480000,-23.67556907,-50.66281913,12.51981294,-17.60054174,
558460000,-23.63102008,-50.60924998,12.52637134,-17.63087321,
560440000,-23.60733182,-50.66962867,12.53467108,-17.68342327,
562420000,-23.59570723,-50.69690574,12.5006537,-17.7539294,
564400000,-23.59510222,-50.94284542,12.46321884,-17.85579222,
566380000,-23.51592103,-50.67947204,12.52266269,-17.85562971,
568360000,-23.40607038,-50.6894511,12.57467958,-17.84100809,
570340000,-23.29791315,-50.70481791,12.55946066,-17.85939854,
572320000,-23.17581445,-50.78138476,12.57967579,-17.90426551,
574300000,-23.05192925,-50.70550038,12.5449603,-17.97304526,
576280000,-22.93290775,-50.64809832,12.48866427,-18.06421995,
578260000,-22.7417032,-50.60973176,12.52974896,-18.08435349,
580240000,-22.51775665,-50.69161297,12.59814044,-18.07955135,
582220000,-22.30262602,-50.70433654,12.62139004,-18.10031995,
584200000,-22.10215233,-50.73083576,12.6219741,-18.1773828,
586180000,-21.90115275,-50.75390124,12.56762432,-18.27729685,
588160000,-21.69935813,-50.82407426,12.50835274,-18.40908716,
590140000,-21.4691919,-50.65410366,12.521286,-18.47482072,
592120000,-21.20847809,-50.62753194,12.59701225,-18.49007556,
594100000,-20.97016513,-50.64486716,12.63566075,-18.53315092,
596080000,-20.75325771,-50.65027322,12.59950701,-18.6298324,
598060000,-20.56903013,-50.65600133,12.58490888,-18.75019108,
600040000,-20.40256569,-50.74168589,12.54701897,-18.90710784,
602020000,-20.21117695,-50.59165266,12.53410156,-18.9960438,
604000000,-20.00862931,-50.5090637,12.57170274,-19.01637031,
605980000,-19.79539913,-50.57478312,12.60348963,-19.11707699,
607960000,-19.6406216,-50.4438879,12.59800288,-19.21568466,
609940000,-19.48845784,-50.46655386,12.58468138,-19.36882018,
611920000,-19.34905429,-50.58192382,12.51130806,-19.5511045,
613900000,-19.18986402,-50.52656994,12.5221298,-19.68449325,
615880000,-19.00898844,-50.45700403,12.58771722,-19.73798473,
617860000,-18.84939019,-50.39024282,12.58175359,-19.83828086,
619840000,-18.71794524,-50.45564074,12.5938089,-19.97394408,
621820000,-18.60263957,-50.44918459,12.54694215,-20.14303469,
623800000,-18.50471432,-50.47731888,12.48430639,-20.33843804,
625780000,-18.40634134,-50.52451017,12.45992651,-20.49677552,
627760000,-18.27363925,-50.48650784,12.52703702,-20.57056736,
629740000,-18.17480095,-50.44962813,12.52234798,-20.69960697,
631720000,-18.08918372,-50.44177588,12.52046168,-20.84293125,
633700000,-18.02472311,-50.64370159,12.48863821,-21.00634482,
635680000,-17.97928388,-50.67553126,12.44128886,-21.23296376,
637660000,-17.91369202,-50.66574447,12.41988884,-21.37943941,
639640000,-17.81794528,-50.71290181,12.48999494,-21.44320204,
641620000,-17.74019718,-50.63331692,12.50693708,-21.52924052,
643600000,-17.68267247,-50.60784677,12.48798197,-21.62464727,
645580000,-17.65037656,-50.59406846,12.45612954,-21.75642107,
647560000,-17.63083844,-50.61768876,12.42524839,-21.91553693,
649540000,-17.59208213,-50.54689072,12.39989547,-22.01466039,
651520000,-17.51692916,-50.61353402,12.41180637,-22.01459724,
653500000,-17.45691638,-50.63056902,12.46361324,-22.01961403,
655480000,-17.41118841,-50.67737671,12.44881345,-22.05864104,
657460000,-17.39146379,-50.68490992,12.4256458,-22.10463878,
659440000,-17.37095436,-50.77895854,12.38983846,-22.20808223,
661420000,-17.34634055,-50.74303238,12.35141905,-22.24329302,
663400000,-17.26204688,-50.53324321,12.37766851,-22.17934666,
665380000,-17.19392258,-50.63487752,12.41657896,-22.11350281,
667360000,-17.13094614,-50.68263644,12.38602723,-22.09365088,
669340000,-17.10104241,-50.67999471,12.40057475,-22.08222441,
671320000,-17.06920649,-50.62459747,12.32185887,-22.11128745,
673300000,-17.03808318,-50.53460414,12.28896727,-22.1279292,
675280000,-16.9462696,-50.49742584,12.36585345,-22.01350107,
677260000,-16.88416697,-50.50056641,12.39191418,-21.92068401,
679240000,-16.83932404,-50.56816365,12.38502503,-21.90172743,
681220000,-16.80696676,-50.6881954,12.33619227,-21.88872943,
683200000,-16.8118428,-50.61054488,12.32960567,-21.90832992,
685180000,-16.80569568,-50.57389015,12.24331977,-21.9481872,
687160000,-16.76205167,-50.56306271,12.34258176,-21.85474877,
689140000,-16.71225526,-50.59407667,12.38923736,-21.75381734,
691120000,-16.69802609,-50.47918152,12.39077295,-21.75209343,
693100000,-16.69414692,-50.47987734,12.33955589,-21.77028548,
695080000,-16.71102341,-50.50723795,12.33706865,-21.84508283,
697060000,-16.73046565,-50.61080781,12.24805717,-21.95174583,
699040000,-16.66817869,-50.50816296,12.31025015,-21.90840979,
701020000,-16.62231347,-50.57133015,12.34234197,-21.89405349,
703000000,-16.58719898,-50.51222746,12.36707993,-21.90340399,
704980000,-16.56710759,-50.85905153,12.38382464,-21.95918314,
706960000,-16.55106048,-50.73787805,12.34372785,-22.02487769,
708940000,-16.54164272,-50.7752229,12.27832863,-22.13367448,
710920000,-16.45748777,-50.75064182,12.32487929,-22.05344736,
712900000,-16.38505231,-50.66787625,12.40173699,-22.03408601,
714880000,-16.33674691,-50.69215802,12.41174274,-22.03905504,
716860000,-16.29476605,-50.5874321,12.41497511,-22.10315504,
718840000,-16.27188888,-50.70953109,12.35740001,-22.17657464,
720820000,-16.26156218,-50.67565331,12.31537985,-22.29776529,
722800000,-16.17928662,-50.5451937,12.38715296,-22.23804302,
724780000,-16.11099441,-50.55202276,12.42952099,-22.18835577,
726760000,-16.07175463,-50.60591953,12.42108592,-22.19133561,
728740000,-16.0479546,-50.60952404,12.45269591,-22.22035031,
730720000,-16.04292534,-50.61905308,12.39812584,-22.27321828,
732700000,-16.06469935,-50.73383745,12.34291206,-22.36097674,
734680000,-16.02533797,-50.68767001,12.40465078,-22.30108147,
736660000,-15.99621548,-50.75716136,12.45715553,-22.25784132,
738640000,-15.99077896,-50.77225273,12.46349392,-22.20635669,
740620000,-16.00496007,-50.67101863,12.49032002,-22.19525468,
742600000,-16.04374918,-50.82976184,12.44322803,-22.22944746,
744580000,-16.10626735,-50.77385531,12.39725265,-22.2590109,
746560000,-16.11072142,-50.7063292,12.46009659,-22.1429109,
748540000,-16.11153363,-50.68660773,12.5038745,-22.05135995,
750520000,-16.16249066,-50.686553,12.66509845,-21.94693633,
752500000,-16.1997317,-50.75475002,12.6407398,-21.86482655,
754480000,-16.26806839,-50.74718169,12.63605653,-21.81987931,
756460000,-16.32498416,-50.81720045,12.567704,-21.77813956,
758440000,-16.34206636,-50.77446572,12.63485618,-21.61525609,
760420000,-16.33407327,-50.70666586,12.67060096,-21.43530393,
762400000,-16.33888654,-50.75662798,12.70297484,-21.28591031,
764380000,-16.34679271,-50.85156814,12.71874357,-21.16680376,
766360000,-16.37216665,-50.82161085,12.67722183,-21.07918097,
768340000,-16.40657612,-51.00344619,12.63451276,-21.02595314,
770320000,-16.38920192,-50.9587572,12.72026577,-20.86222904,
772300000,-16.35670559,-50.95018429,12.76259748,-20.66259859,
774280000,-16.32623394,-50.88907622,12.77560067,-20.51698188,
776260000,-16.31870056,-50.72504728,12.81374083,-20.42064632,
778240000,-16.32622877,-50.8435972,12.76880474,-20.35114143,
780220000,-16.33828008,-50.89210468,12.75776274,-20.31021095,
782200000,-16.29724635,-50.76079583,12.77478311,-20.17499029,
784180000,-16.24824889,-50.74041804,12.84242192,-20.04486971,
786160000,-16.19586992,-50.65383196,12.85762825,-19.93753513,
788140000,-16.15026041,-50.80534759,12.90486461,-19.87655754,
790120000,-16.13549942,-50.62276352,12.89401499,-19.82880339,
792100000,-16.11590503,-50.83493913,12.85748884,-19.83100703,
794080000,-16.05796588,-50.77861262,12.87227148,-19.76214231,
796060000,-15.98432264,-50.78950521,12.90833287,-19.66983285,
798040000,-15.91711589,-50.76585531,12.98752304,-19.59647436,
800020000,-15.86551532,-50.77773952,12.97368472,-19.56291434,
802000000,-15.82526648,-50.7450969,12.97877498,-19.54655812,
803980000,-15.80118994,-50.78339185,12.96305394,-19.57219838,
805960000,-15.74233872,-50.80799889,12.97981587,-19.54432002,
807940000,-15.65540304,-50.67359787,13.03551132,-19.44582557,
809920000,-15.59928535,-50.66242209,13.08796671,-19.39204902,
811900000,-15.55348367,-50.71084156,13.05771536,-19.36317042,
813880000,-15.52440469,-50.75395739,13.07051456,-19.3619746,
815860000,-15.50269435,-50.78714439,13.02967316,-19.395543,
817840000,-15.45491929,-50.88518541,13.07402556,-19.35449634,
819820000,-15.37222524,-50.77456854,13.13964948,-19.26294921,
821800000,-15.29458326,-50.63241335,13.18413258,-19.20436275,
823780000,-15.2310813,-50.77012439,13.19270644,-19.17643671,
825760000,-15.174852,-50.86191154,13.18909438,-19.16330848,
827740000,-15.12303666,-50.79527563,13.11963248,-19.17447591,
829720000,-15.03983097,-50.87766974,13.15393502,-19.13180836,
831700000,-14.91751883,-50.88486569,13.22894262,-19.0237827,
833680000,-14.80766451,-50.891086,13.23289611,-18.93718035,
835660000,-14.7084273,-51.02741764,13.27522318,-18.85682625,
837640000,-14.62182986,-50.9064154,13.26080439,-18.81320524,
839620000,-14.54686686,-50.86591879,13.22705261,-18.7836424,
841600000,-14.45665695,-51.02406336,13.24566847,-18.70422153,
843580000,-14.33426215,-50.9512282,13.28392075,-18.54842739,
845560000,-14.21691193,-50.84438459,13.33604912,-18.42999401,
847540000,-14.11201483,-50.86592994,13.31638502,-18.33100252,
849520000,-14.02525845,-50.82406698,13.34378149,-18.26700225,
851500000,-13.97050862,-50.75782557,13.31044344,-18.21907345,
853480000,-13.88256902,-50.90130463,13.2545719,-18.1352888,
855460000,-13.76811457,-50.87900577,13.34243429,-17.98006974,
857440000,-13.6561397,-50.93740319,13.39181539,-17.84043087,
859420000,-13.58626455,-50.9381498,13.38182995,-17.73801033,
861400000,-13.51849618,-50.80412978,13.34902015,-17.64873162,
863380000,-13.48006342,-50.75966727,13.34189995,-17.6074266,
865360000,-13.42992255,-50.84059856,13.31794404,-17.53284045,
867340000,-13.3357782,-50.93860812,13.33874628,-17.3815082,
869320000,-13.26011423,-50.78619071,13.37313539,-17.25143351,
