Frequency,S11_Magnitude,S12_Magnitude,S21_Magnitude,S22_Magnitude,
821999999,-19.31053181,-0.7861885761,-0.7860493256,-28.13887816,
824999999,-19.45204939,-0.7946718925,-0.7922041323,-28.43812586,
827999998,-19.65590165,-0.8342315957,-0.8529619627,-28.78997731,
830999998,-19.78977243,-0.8026738938,-0.8076985834,-28.95963909,
833999998,-19.9221119,-0.7693305828,-0.7597206772,-29.04183378,
836999998,-20.11230691,-0.7699393384,-0.7697042726,-29.18111864,
839999998,-20.35949609,-0.8167689193,-0.8377773451,-29.40272466,
842999998,-20.52263269,-0.7894666876,-0.8032319645,-29.3954474,
845999998,-20.68889015,-0.7729898703,-0.7602557533,-29.33233307,
848999998,-20.87199003,-0.7814103663,-0.7805917804,-29.28621741,
851999998,-21.14330666,-0.8384607849,-0.8541639301,-29.35989751,
854999998,-21.32267924,-0.8234873457,-0.8276066223,-29.13306493,
857999998,-21.4941253,-0.8042859171,-0.7950586223,-28.83146146,
860999998,-21.70109671,-0.8255953089,-0.8240482713,-28.57068613,
863999998,-21.98313931,-0.8895039385,-0.919231308,-28.39200496,
866999998,-22.15055402,-0.8786485496,-0.9009047781,-27.86659375,
869999998,-22.35216196,-0.8676667045,-0.8776680112,-27.32084028,
872999998,-22.61388204,-0.8964241208,-0.9233664737,-26.86581451,
875999998,-22.92166163,-0.9630540273,-1.021154159,-26.45487393,
878999998,-23.23315683,-0.959494546,-1.008647904,-25.87810009,
881999998,-23.59472615,-0.9499886197,-0.9870397943,-25.31137831,
884999998,-24.04232528,-0.9760398843,-1.025476312,-24.8546093,
887999998,-24.57278292,-1.038630636,-1.1153527,-24.48189853,
890999998,-25.16369398,-1.024621123,-1.092590868,-24.00644696,
893999998,-25.85270445,-0.9983816445,-1.051483841,-23.57132345,
896999998,-26.57889131,-1.011574014,-1.064534161,-23.23272963,
899999998,-27.32336163,-1.05484987,-1.130423451,-22.97821683,
902999997,-28.13355794,-1.031018048,-1.096257761,-22.63142677,
905999997,-28.8485169,-0.9934556328,-1.039883321,-22.3027599,
908999997,-29.25423613,-0.9988411508,-1.041377716,-22.05680873,
911999997,-29.3212956,-1.040901513,-1.099325248,-21.85199837,
914999997,-29.10333708,-0.9981626065,-1.047072728,-21.55029772,
917999997,-28.53579904,-0.9584347968,-0.9891722743,-21.25668665,
920999997,-27.77373068,-0.9566629837,-0.9876958368,-21.00603051,
923999997,-26.93526723,-0.9972942354,-1.042524771,-20.78670982,
926999997,-25.99990275,-0.966627329,-0.9940900105,-20.48653232,
929999997,-25.08494189,-0.9241169319,-0.9389469347,-20.1853208,
932999997,-24.25231626,-0.9358681168,-0.9407586546,-19.9131573,
935999997,-23.56074727,-0.973935326,-0.9986723617,-19.69419723,
938999997,-22.78437052,-0.9510687338,-0.9536645988,-19.39624039,
941999997,-22.05409483,-0.9248174737,-0.9006832601,-19.10809054,
944999997,-21.44824172,-0.9375867239,-0.9087990674,-18.86649092,
947999997,-20.97739684,-0.9920435947,-0.9673691103,-18.68107431,
950999997,-20.40503669,-0.9733357441,-0.9244912611,-18.43222648,
953999997,-19.87894434,-0.9524826856,-0.8778599277,-18.20324382,
956999997,-19.46755426,-0.9731005173,-0.8895830511,-18.02481835,
959999997,-19.17043769,-1.032601698,-0.953840619,-17.88680603,
962999997,-18.77258941,-1.023112085,-0.9166775559,-17.71707384,
965999997,-18.39844683,-1.011694281,-0.8718445474,-17.54787601,
968999997,-18.1444087,-1.040583755,-0.8889124847,-17.44624839,
971999997,-17.99917589,-1.106992933,-0.9634956651,-17.40057293,
974999997,-17.75912283,-1.106987197,-0.9344537374,-17.31541528,
977999996,-17.54039578,-1.097811796,-0.8997395237,-17.25316668,
980999996,-17.44111715,-1.129527,-0.926303341,-17.26426348,
983999996,-17.44128047,-1.199223093,-1.010939706,-17.34417109,
986999996,-17.3741926,-1.202901828,-0.9927650945,-17.40265634,
989999996,-17.33256814,-1.199744871,-0.9676639661,-17.50531273,
992999996,-17.41008376,-1.232752673,-1.007806779,-17.69531246,
995999996,-17.61298747,-1.29929282,-1.102941585,-17.99992967,
998999996,-17.78287305,-1.296935678,-1.095399709,-18.33381324,
1001999996,-18.04323497,-1.292389573,-1.08247156,-18.77813442,
1004999996,-18.46359924,-1.321276644,-1.129179798,-19.39637745,
1007999996,-19.08306377,-1.39016852,-1.233011421,-20.26290843,
1010999996,-19.80038976,-1.382477155,-1.235866824,-21.34525192,
1013999996,-20.76372313,-1.376254274,-1.232999946,-22.85117953,
1016999996,-22.16156042,-1.404786818,-1.290400716,-25.03971036,
1019999996,-24.19770146,-1.479005307,-1.407831243,-28.45934628,
1022999996,-27.37678498,-1.481606291,-1.425284244,-33.75945127,
1025999996,-33.46691249,-1.490049716,-1.436931191,-32.49541575,
1028999996,-40.20730873,-1.547711116,-1.500312222,-26.13534385,
1031999996,-28.9052058,-1.671671459,-1.649695617,-21.77250417,
1034999996,-23.23058312,-1.742247834,-1.69916557,-18.44689681,
1037999996,-19.45082175,-1.840878522,-1.758908268,-15.80120861,
1040999996,-16.63288329,-2.02135401,-1.905894094,-13.64016144,
1043999996,-14.39893114,-2.297698492,-2.147540717,-11.84308455,
1046999996,-12.44866613,-2.558068226,-2.329709395,-10.19468093,
1049999996,-10.79417227,-2.888421934,-2.572207932,-8.744032067,
1052999995,-9.402271649,-3.340841476,-2.948957361,-7.515713504,
1055999995,-8.25928221,-3.915604608,-3.472327514,-6.488569759,
1058999995,-7.205615252,-4.501153868,-3.988335171,-5.516139646,
1061999995,-6.297051192,-5.164556016,-4.598426956,-4.663544134,
1064999995,-5.571072595,-5.942969783,-5.362630509,-3.979934241,
1067999995,-4.983610687,-6.828547544,-6.27657036,-3.454916737,
1070999995,-4.440760326,-7.695446631,-7.163399118,-2.927812217,
1073999995,-3.976122833,-8.618948041,-8.118968696,-2.493720289,
1076999995,-3.627918144,-9.611667068,-9.183992267,-2.167274493,
1079999995,-3.379995151,-10.68366637,-10.36292715,-1.958742525,
1082999995,-3.116805348,-11.71335245,-11.47768647,-1.700991421,
1085999995,-2.87907204,-12.76957387,-12.61476193,-1.473622622,
1088999995,-2.715841661,-13.88624902,-13.84423899,-1.336807614,
1091999995,-2.619104632,-15.07247475,-15.15626614,-1.278012896,
1094999995,-2.475369012,-16.20096425,-16.38357934,-1.136339172,
1097999995,-2.345477452,-17.35276525,-17.62579692,-1.005742494,
1100999995,-2.268432826,-18.56817391,-18.95606319,-0.9487656017,
1103999995,-2.240531797,-19.86083084,-20.36423749,-0.9600976145,
1106999995,-2.153812505,-21.12543234,-21.69132448,-0.8742831787,
1109999995,-2.067571134,-22.41940343,-23.0583404,-0.786229507,
1112999995,-2.02490764,-23.81424668,-24.52003863,-0.7590177756,
1115999995,-2.029195398,-25.32142445,-26.09594813,-0.7979521963,
1118999995,-1.966874024,-26.84171231,-27.63409551,-0.7316951295,
1121999995,-1.899095253,-28.45784806,-29.26456182,-0.6686453308,
1124999995,-1.877254796,-30.23070474,-31.05171358,-0.6581892805,
1127999994,-1.891527622,-32.23572114,-33.02743046,-0.7057981694,
1130999994,-1.84647249,-34.39732802,-35.12764762,-0.655158597,
1133999994,-1.80072955,-36.82240607,-37.5488092,-0.5959637168,
1136999994,-1.791577073,-39.81710508,-40.49621763,-0.5943592581,
1139999994,-1.815317827,-43.68066015,-44.27930322,-0.6449741598,
1142999994,-1.777159543,-49.2153318,-49.82805681,-0.5971663494,
1145999994,-1.735250694,-59.58360915,-60.18058234,-0.5456138229,
1148999994,-1.731613941,-53.5368208,-53.67188626,-0.5410570719,
1151999994,-1.768354516,-47.93398827,-48.0556967,-0.5984735174,
1154999994,-1.734781444,-44.91583731,-44.96822442,-0.5530878952,
1157999994,-1.699569847,-42.98137279,-42.93278391,-0.5012753188,
1160999994,-1.705821801,-41.70471091,-41.5384374,-0.5045655927,
1163999994,-1.743586942,-40.81528611,-40.5345595,-0.5613674787,
1166999994,-1.718409136,-40.13063765,-39.72393294,-0.5188407705,
1169999994,-1.687699197,-39.62350659,-39.08412269,-0.471376417,
1172999994,-1.692563795,-39.28530053,-38.68665398,-0.4770889946,
1175999994,-1.741515449,-39.08549129,-38.41484471,-0.5356468361,
1178999994,-1.717986063,-38.94102292,-38.13671249,-0.4905988629,
1181999994,-1.694069616,-38.82520923,-37.92361079,-0.4425175634,
1184999994,-1.704806819,-38.84738552,-37.88961981,-0.4502192753,
1187999994,-1.753459962,-38.92828394,-37.9101608,-0.5060446852,
1190999994,-1.735827369,-39.05112391,-37.88232118,-0.466563955,
1193999994,-1.712631998,-39.14706543,-37.96046669,-0.4140636206,
1196999994,-1.732238746,-39.32561487,-38.07342957,-0.4267386848,
1199999994,-1.781513564,-39.60761481,-38.33717228,-0.4918148335,
1202999993,-1.768082958,-39.79927636,-38.48342762,-0.4451834541,
