Frequency,S11_Magnitude,S12_Magnitude,S21_Magnitude,S22_Magnitude,
118900000,-21.41213851,-52.88785628,-9.244443817,-10.014653,
120880000,-21.44804012,-52.91968381,-9.270525448,-10.05246062,
122860000,-21.41862188,-52.96963209,-9.186200543,-9.994840437,
124840000,-21.39779683,-52.88935892,-9.114645789,-9.948180722,
126820000,-21.38988772,-52.65904542,-9.058553876,-9.923219464,
128800000,-21.40423237,-52.74489888,-9.020315826,-9.920447574,
130780000,-21.42455197,-52.75399931,-9.009398115,-9.935786005,
132760000,-21.46494088,-52.90066642,-9.012271584,-9.97601292,
134740000,-21.43738475,-52.70443082,-8.909711876,-9.920129467,
136720000,-21.4216368,-52.86170566,-8.816141201,-9.872944171,
138700000,-21.4122284,-52.70887794,-8.749333008,-9.846804499,
140680000,-21.42514645,-52.61754072,-8.712050341,-9.840870702,
142660000,-21.44626984,-52.74643408,-8.713171084,-9.857553064,
144640000,-21.48048601,-52.55947006,-8.750041446,-9.893723938,
146620000,-21.46432643,-52.58461304,-8.710692411,-9.846358257,
148600000,-21.44332311,-52.49972739,-8.684862147,-9.798172706,
150580000,-21.43274191,-52.59276738,-8.693448213,-9.77013216,
152560000,-21.43661602,-52.44498961,-8.731064812,-9.764507017,
154540000,-21.46078191,-52.44690613,-8.804889871,-9.78115827,
156520000,-21.49067321,-52.35037993,-8.897284379,-9.817846082,
158500000,-21.4768194,-52.63387778,-8.902961066,-9.776094167,
160480000,-21.45803758,-52.44133617,-8.895958201,-9.728169345,
162460000,-21.44326749,-52.41872127,-8.907333497,-9.700309593,
164440000,-21.45918177,-52.37679241,-8.940584033,-9.693018956,
166420000,-21.4721053,-52.45874014,-8.989553835,-9.706965374,
168400000,-21.50500375,-52.45103769,-9.062660482,-9.740435192,
170380000,-21.49152558,-52.55365174,-9.051133584,-9.707013369,
172360000,-21.46838097,-52.40678699,-9.019643838,-9.658519189,
174340000,-21.45214311,-52.56157541,-9.007327191,-9.627244843,
176320000,-21.45839738,-52.54786174,-9.015137856,-9.619128441,
178300000,-21.47657899,-52.41618159,-9.04464027,-9.631050976,
180280000,-21.51137618,-52.63889864,-9.101919248,-9.664639621,
182260000,-21.49826298,-52.60649244,-9.08064881,-9.637122839,
184240000,-21.47447923,-52.55863974,-9.031494897,-9.587942773,
186220000,-21.45910591,-52.59940546,-9.005803736,-9.557675977,
188200000,-21.46610219,-52.53183999,-8.98741015,-9.546672112,
190180000,-21.47813819,-52.50432757,-9.008849213,-9.560102256,
192160000,-21.51423918,-52.58053629,-9.052356218,-9.592066803,
194140000,-21.50556602,-52.56738969,-9.031844069,-9.572462337,
196120000,-21.47804968,-52.53462808,-8.977532294,-9.521070279,
198100000,-21.46923645,-52.52121525,-8.950778207,-9.492090509,
200080000,-21.47367088,-52.36788171,-8.942592387,-9.479368683,
202060000,-21.48685705,-52.50420497,-8.954058284,-9.490570081,
204040000,-21.51573417,-52.38451671,-8.98880498,-9.523318481,
206020000,-21.51484042,-52.393303,-8.97721886,-9.509323116,
208000000,-21.49048709,-52.2907867,-8.922366669,-9.456456317,
209980000,-21.48248516,-52.40275692,-8.886945583,-9.424230112,
211960000,-21.4817431,-52.3820068,-8.876326062,-9.415476667,
213940000,-21.49523723,-52.32141987,-8.887527019,-9.424612479,
215920000,-21.52601978,-52.49923409,-8.921050977,-9.457368246,
217900000,-21.53043213,-52.278045,-8.91441139,-9.450748066,
219880000,-21.50645661,-52.30986113,-8.854490738,-9.396901028,
221860000,-21.4922749,-52.26869532,-8.810699227,-9.362746524,
223840000,-21.49069232,-52.13343135,-8.791791968,-9.350498969,
225820000,-21.50714906,-52.13821828,-8.806577723,-9.357749596,
227800000,-21.53069814,-52.21317034,-8.838399855,-9.388117096,
229780000,-21.53850344,-52.38705326,-8.833303457,-9.388980575,
231760000,-21.50653268,-52.17080452,-8.772134734,-9.334622951,
233740000,-21.49621502,-52.1167575,-8.732011739,-9.300361326,
235720000,-21.49302325,-52.15499112,-8.714906997,-9.289127632,
237700000,-21.50702002,-52.1424422,-8.724215316,-9.29527849,
239680000,-21.53551658,-52.24628532,-8.755942499,-9.322958673,
241660000,-21.54307194,-52.17893512,-8.764200508,-9.329540983,
243640000,-21.51438315,-52.14493845,-8.702096478,-9.271619761,
245620000,-21.49495686,-52.15707523,-8.664752439,-9.238685601,
247600000,-21.45641435,-52.20048454,-8.64587939,-9.20672808,
249580000,-21.50484893,-52.07210667,-8.656758583,-9.231263023,
251560000,-21.53081765,-51.96631978,-8.687872712,-9.259537458,
253540000,-21.54093083,-52.14376889,-8.695912441,-9.272606801,
255520000,-21.51639954,-52.05922033,-8.62898427,-9.21710366,
257500000,-21.49661834,-52.05079746,-8.581737254,-9.181783123,
259480000,-21.49487321,-52.00903899,-8.549719634,-9.165237143,
261460000,-21.5064113,-52.11764648,-8.54507067,-9.170995724,
263440000,-21.52503918,-52.09032944,-8.564480704,-9.198684992,
265420000,-21.54455132,-52.03674581,-8.571498252,-9.21780968,
267400000,-21.51028646,-52.03363136,-8.497706966,-9.160596582,
269380000,-21.49094471,-51.96687658,-8.445776241,-9.123527256,
271360000,-21.4876778,-51.97014457,-8.41853851,-9.10739043,
273340000,-21.49823256,-51.93676677,-8.419074903,-9.113039453,
275320000,-21.51548942,-52.06491192,-8.435409018,-9.141031932,
277300000,-21.53988875,-52.05510831,-8.449840968,-9.165327705,
279280000,-21.50771065,-51.95150517,-8.370110439,-9.106830319,
281260000,-21.48356284,-51.76832299,-8.316651366,-9.066933555,
283240000,-21.48202745,-51.79578815,-8.288165511,-9.048782269,
285220000,-21.48967428,-51.86162644,-8.278386177,-9.053042915,
287200000,-21.50795311,-51.83874672,-8.298217444,-9.080926724,
289180000,-21.53617114,-51.76036796,-8.320615767,-9.112574897,
291160000,-21.49989402,-51.74439347,-8.241242488,-9.052606333,
293140000,-21.47880704,-51.76158579,-8.187789945,-9.012537555,
295120000,-21.46999476,-51.72543511,-8.152480873,-8.995239277,
297100000,-21.4786492,-51.6545126,-8.149673086,-8.998986218,
299080000,-21.5013627,-51.72225481,-8.168235996,-9.02649093,
301060000,-21.53010468,-51.7544746,-8.198124929,-9.067968797,
303040000,-21.493552,-51.66177829,-8.120678682,-9.005099813,
305020000,-21.47314904,-51.64622778,-8.069549935,-8.965671948,
307000000,-21.46637954,-51.65299837,-8.038650586,-8.94703352,
308980000,-21.46523632,-51.7365763,-8.031667787,-8.950742276,
310960000,-21.49096589,-51.70303025,-8.051099108,-8.975115846,
312940000,-21.52587435,-51.64095369,-8.092856274,-9.023708458,
314920000,-21.48371781,-51.61971038,-8.016578761,-8.960158946,
316900000,-21.46384518,-51.62638217,-7.961629491,-8.918182982,
318880000,-21.45113026,-51.5611081,-7.933147238,-8.897080264,
320860000,-21.45836787,-51.51487865,-7.928667525,-8.901809592,
322840000,-21.47103727,-51.55978379,-7.948825954,-8.926077007,
324820000,-21.50526983,-51.52249799,-7.992256856,-8.971928975,
326800000,-21.4753695,-51.595945,-7.923757268,-8.916148391,
328780000,-21.45012315,-51.54505163,-7.871380863,-8.872320258,
330760000,-21.44127502,-51.48108363,-7.845469805,-8.851108722,
332740000,-21.44230248,-51.48192025,-7.842687092,-8.852840091,
334720000,-21.45914161,-51.54211444,-7.868581,-8.877616754,
336700000,-21.49186324,-51.53829001,-7.91189187,-8.924675203,
338680000,-21.46313725,-51.49623004,-7.857321935,-8.874210594,
340660000,-21.4335842,-51.45325219,-7.808723318,-8.829482527,
342640000,-21.42235053,-51.42839115,-7.787083039,-8.807508888,
344620000,-21.4212624,-51.2817444,-7.790891541,-8.808556098,
346600000,-21.44042904,-51.43753788,-7.820674004,-8.832841736,
348580000,-21.46818477,-51.35373816,-7.876731357,-8.879202993,
350560000,-21.44310643,-51.31708012,-7.833401536,-8.837050186,
352540000,-21.4186034,-51.24697843,-7.786880428,-8.790062633,
354520000,-21.40479488,-51.24014452,-7.761254933,-8.766057906,
356500000,-21.40671007,-51.3307473,-7.76346457,-8.766055773,
358480000,-21.41882713,-51.24972905,-7.785309451,-8.793548034,
360460000,-21.44610633,-51.30602044,-7.832917488,-8.841080185,
362440000,-21.42925517,-51.13845273,-7.78331409,-8.805252887,
364420000,-21.40538124,-51.25226585,-7.728978773,-8.758080761,
366400000,-21.39710449,-51.24821774,-7.697030065,-8.736061943,
368380000,-21.3976445,-51.24843049,-7.688430938,-8.736610477,
370360000,-21.41437094,-51.34013163,-7.705066905,-8.759860741,
372340000,-21.44986048,-51.28143103,-7.745539633,-8.807552974,
374320000,-21.43403772,-51.34899164,-7.709050324,-8.780968628,
376300000,-21.39935762,-51.09212951,-7.618453307,-8.732697921,
378280000,-21.39012469,-51.2399295,-7.584647296,-8.710308356,
380260000,-21.39277174,-51.16704339,-7.577007476,-8.706958229,
382240000,-21.40121364,-51.25923345,-7.591587857,-8.728663233,
384220000,-21.42649094,-51.09036289,-7.632444017,-8.772063449,
386200000,-21.41645666,-51.09098459,-7.601997478,-8.754226627,
388180000,-21.38809944,-51.15424772,-7.54463341,-8.703533327,
390160000,-21.37267487,-51.18128875,-7.508823136,-8.677801316,
392140000,-21.37405712,-51.09252243,-7.494823536,-8.676646222,
394120000,-21.38929439,-51.11955826,-7.508702173,-8.699968698,
396100000,-21.4150091,-51.10832189,-7.549215481,-8.742698967,
398080000,-21.407878,-51.15821544,-7.52646663,-8.730779714,
400060000,-21.37817018,-51.1405682,-7.464974273,-8.684856223,
402040000,-21.36056072,-51.12674462,-7.426440875,-8.65949268,
404020000,-21.35973763,-51.16449944,-7.413964912,-8.658594035,
406000000,-21.37550486,-51.17709493,-7.425934434,-8.679347594,
407980000,-21.40570533,-51.23455538,-7.467076163,-8.725542351,
409960000,-21.40228061,-51.05830952,-7.451965174,-8.722788487,
411940000,-21.37459991,-51.17162615,-7.386497771,-8.671475298,
413920000,-21.35991887,-51.14505843,-7.346996349,-8.646050683,
415900000,-21.35833737,-51.0185744,-7.332814257,-8.643178742,
417880000,-21.37012854,-51.18527469,-7.349405393,-8.667572095,
419860000,-21.39999527,-51.24365082,-7.385924575,-8.715856581,
421840000,-21.40186109,-51.15648329,-7.379910146,-8.718498469,
423820000,-21.36838385,-51.12853223,-7.31960168,-8.669799599,
425800000,-21.35501594,-51.04368854,-7.282969087,-8.642605475,
427780000,-21.34289338,-51.18571491,-7.268496124,-8.639513897,
429760000,-21.35283026,-51.17768782,-7.282944004,-8.660720915,
431740000,-21.38297757,-51.37466542,-7.326063246,-8.708124268,
433720000,-21.38392191,-51.24572498,-7.327030727,-8.721247635,
435700000,-21.35925136,-51.14391476,-7.268014996,-8.670122352,
437680000,-21.34243776,-51.27991614,-7.231845827,-8.642073905,
439660000,-21.3407753,-51.06671092,-7.215735242,-8.639307076,
441640000,-21.35205463,-51.00142314,-7.225031563,-8.661355208,
443620000,-21.37748497,-50.97650951,-7.26401155,-8.707838057,
445600000,-21.39108611,-50.95540824,-7.28243244,-8.731506276,
447580000,-21.35472012,-50.88449662,-7.224743643,-8.680901263,
449560000,-21.33923171,-50.79625207,-7.194619194,-8.655462957,
451540000,-21.3359371,-50.82484348,-7.186988185,-8.653403026,
453520000,-21.34454746,-50.75584217,-7.204373506,-8.674220265,
455500000,-21.36816842,-50.89259493,-7.248617935,-8.717291331,
457480000,-21.38867876,-50.87523675,-7.268849142,-8.747995252,
459460000,-21.35400241,-50.81476578,-7.208905909,-8.694747331,
461440000,-21.33937442,-50.79800556,-7.169074152,-8.668539316,
463420000,-21.33427077,-50.91435056,-7.152813408,-8.664606583,
465400000,-21.34119865,-50.82043111,-7.163324742,-8.688317459,
467380000,-21.36913673,-50.89670916,-7.196093178,-8.734608762,
469360000,-21.38326495,-50.93748595,-7.217445148,-8.773181939,
471340000,-21.34669214,-50.85091533,-7.14732569,-8.722087978,
473320000,-21.32509038,-50.77707065,-7.104477572,-8.69531188,
475300000,-21.32492606,-50.83268294,-7.083896367,-8.69253416,
477280000,-21.33042587,-50.79652761,-7.084428017,-8.710705241,
479260000,-21.35369977,-50.76199006,-7.113327141,-8.756644817,
481240000,-21.37435312,-50.85361835,-7.141915627,-8.801572504,
483220000,-21.33377307,-50.86251577,-7.071055626,-8.75723905,
485200000,-21.31819753,-50.83361583,-7.029165735,-8.72370218,
487180000,-21.30673743,-50.85522334,-7.004079001,-8.721075107,
489160000,-21.31356923,-50.89149046,-7.006044863,-8.742365903,
491140000,-21.33471304,-50.90293247,-7.026121715,-8.78675301,
493120000,-21.36444255,-50.91103868,-7.058306731,-8.840064874,
495100000,-21.32887855,-50.85863412,-6.982002912,-8.788990422,
497080000,-21.30228751,-50.85145738,-6.932100481,-8.759217956,
499060000,-21.29351023,-50.70889654,-6.904227923,-8.754925087,
501040000,-21.298786,-50.72729179,-6.900089714,-8.775981972,
503020000,-21.31745563,-50.79581729,-6.922117317,-8.819246016,
505000000,-21.34570933,-50.76957474,-6.959214294,-8.880540274,
506980000,-21.30704183,-50.77306464,-6.884882291,-8.824515513,
508960000,-21.2870458,-50.64090326,-6.836524652,-8.795042368,
510940000,-21.27545057,-50.5599123,-6.804717921,-8.792032982,
512920000,-21.27541565,-50.75907457,-6.800096015,-8.809202554,
514900000,-21.29234661,-50.6976186,-6.820702462,-8.854783494,
516880000,-21.32931647,-50.70676976,-6.866077128,-8.926487775,
518860000,-21.28760819,-50.68762447,-6.79250473,-8.875863039,
520840000,-21.25945916,-50.6882688,-6.738451737,-8.844333894,
522820000,-21.24382564,-50.81930966,-6.709729708,-8.839438633,
524800000,-21.25005222,-50.8360475,-6.708460896,-8.856164983,
526780000,-21.26227844,-50.81141073,-6.726152792,-8.899909511,
528760000,-21.298515,-50.92463919,-6.775984053,-8.972101392,
530740000,-21.25279974,-50.813188,-6.705362333,-8.926283618,
532720000,-21.23003146,-50.77997993,-6.658573173,-8.895479462,
534700000,-21.21815506,-50.7654048,-6.628016886,-8.889349689,
536680000,-21.21805906,-50.66152227,-6.629729158,-8.909050482,
538660000,-21.23090837,-50.67036822,-6.656062939,-8.953189278,
540640000,-21.2643124,-50.66754166,-6.70704711,-9.022874452,
542620000,-21.23337667,-50.58985002,-6.657768749,-8.987030158,
544600000,-21.20370536,-50.63705924,-6.613559177,-8.954336646,
546580000,-21.18706822,-50.52465931,-6.598063901,-8.945346156,
548560000,-21.18689338,-50.59671177,-6.607357356,-8.960939259,
550540000,-21.20107136,-50.62716592,-6.638699664,-9.003361935,
552520000,-21.23256989,-50.59250525,-6.700709052,-9.070570513,
554500000,-21.20280993,-50.65353773,-6.667072151,-9.037440479,
556480000,-21.16483515,-50.59277546,-6.631341994,-9.010492964,
558460000,-21.15365248,-50.56405227,-6.618591428,-8.99956084,
560440000,-21.15136458,-50.63942693,-6.624402245,-9.015661145,
562420000,-21.16423135,-50.67899781,-6.659275267,-9.057027881,
564400000,-21.193131,-50.54226284,-6.714987701,-9.122098004,
566380000,-21.16663448,-50.70779451,-6.686816466,-9.106481666,
568360000,-21.13586807,-50.65684858,-6.64772581,-9.070159622,
570340000,-21.11509701,-50.70377455,-6.628797542,-9.058182213,
572320000,-21.11685928,-50.55556769,-6.628700747,-9.078884961,
574300000,-21.13059937,-50.66794218,-6.653882424,-9.119641911,
576280000,-21.15666329,-50.66057663,-6.700957371,-9.188470071,
578260000,-21.13342182,-50.65916286,-6.669962232,-9.171503095,
580240000,-21.10583718,-50.70181157,-6.615737265,-9.130101582,
582220000,-21.09005934,-50.6337589,-6.585612245,-9.119698404,
584200000,-21.08584898,-50.50990945,-6.579399344,-9.136125173,
586180000,-21.10016086,-50.62127366,-6.594580958,-9.176661718,
588160000,-21.12808783,-50.65180489,-6.639944834,-9.247132569,
590140000,-21.11452212,-50.76251143,-6.610165996,-9.251316156,
592120000,-21.0781368,-50.60456781,-6.549519399,-9.205384153,
594100000,-21.0608209,-50.45508159,-6.510684618,-9.188638248,
596080000,-21.05135142,-50.4261337,-6.499902429,-9.207226424,
598060000,-21.06198971,-50.53468843,-6.515976109,-9.248534588,
600040000,-21.08108004,-50.55662286,-6.558014352,-9.316480367,
602020000,-21.0748193,-50.4542401,-6.537118192,-9.317295826,
604000000,-21.04237665,-50.44351477,-6.481491174,-9.276471143,
605980000,-21.01871742,-50.44852426,-6.442899198,-9.263067323,
607960000,-21.01387957,-50.27553998,-6.435408277,-9.272497563,
609940000,-21.02017528,-50.38809204,-6.457098313,-9.316496461,
611920000,-21.04667473,-50.35155981,-6.506298788,-9.382071147,
613900000,-21.03690336,-50.23772605,-6.501097259,-9.400353553,
615880000,-21.00315477,-50.30496057,-6.445140009,-9.356786952,
617860000,-20.97994628,-50.19375514,-6.417387155,-9.336504217,
619840000,-20.97565801,-50.35484458,-6.414881202,-9.348900753,
621820000,-20.9852806,-50.35078807,-6.436113298,-9.385682584,
623800000,-21.0102651,-50.30991486,-6.485206799,-9.452630617,
625780000,-21.01020701,-50.44771564,-6.498674616,-9.474244957,
627760000,-20.97636843,-50.42874193,-6.441532362,-9.428189254,
629740000,-20.94890391,-50.38384367,-6.41476572,-9.412258673,
631720000,-20.9473508,-50.36914045,-6.415255908,-9.42240986,
633700000,-20.95568661,-50.45315107,-6.438266616,-9.461390613,
635680000,-20.97786839,-50.48381416,-6.495650355,-9.525085099,
637660000,-20.98081793,-50.52805583,-6.513552883,-9.551973185,
639640000,-20.9453835,-50.56160227,-6.467087927,-9.508393485,
641620000,-20.92184675,-50.53088711,-6.445353588,-9.489647444,
643600000,-20.92406289,-50.3695972,-6.453200084,-9.496886659,
645580000,-20.92527666,-50.48031683,-6.483678811,-9.532273278,
647560000,-20.95193759,-50.53494292,-6.539067683,-9.593534562,
649540000,-20.95670036,-50.50275288,-6.574440775,-9.63007999,
651520000,-20.92257373,-50.5273766,-6.536478533,-9.582807544,
653500000,-20.89477575,-50.61500199,-6.518635368,-9.561424957,
655480000,-20.88911158,-50.53609556,-6.52927685,-9.570201725,
657460000,-20.89430646,-50.61206876,-6.563551561,-9.60207225,
659440000,-20.92600466,-50.56237232,-6.623921342,-9.66197868,
661420000,-20.93697815,-50.6883349,-6.667666085,-9.705254802,
663400000,-20.9025003,-50.61801144,-6.628049473,-9.657685784,
665380000,-20.8819824,-50.52216751,-6.610786554,-9.632256978,
667360000,-20.87316554,-50.48135164,-6.61484687,-9.637583343,
669340000,-20.88448838,-50.56467224,-6.64499613,-9.671592383,
671320000,-20.90378618,-50.54558263,-6.693326275,-9.728857554,
673300000,-20.91406562,-50.49409434,-6.732653708,-9.78032806,
675280000,-20.87348162,-50.53038936,-6.680109367,-9.726928155,
677260000,-20.84880777,-50.52209755,-6.649185265,-9.700728154,
679240000,-20.83995758,-50.46351964,-6.640652948,-9.704701913,
681220000,-20.84373541,-50.48279068,-6.651492815,-9.73846862,
683200000,-20.87089255,-50.53802166,-6.685523892,-9.792768301,
685180000,-20.89628008,-50.63559535,-6.720147688,-9.84508158,
687160000,-20.85350051,-50.52201718,-6.642934256,-9.791109465,
689140000,-20.83803143,-50.5312134,-6.595881359,-9.750053055,
691120000,-20.82566245,-50.4128133,-6.570332627,-9.755479664,
693100000,-20.82981485,-50.47675519,-6.572509103,-9.790029968,
695080000,-20.84910788,-50.34476069,-6.600955663,-9.842215446,
697060000,-20.87571998,-50.44893471,-6.641203768,-9.918030229,
699040000,-20.83794787,-50.46777073,-6.561850966,-9.861980747,
701020000,-20.81165641,-50.4984979,-6.509096965,-9.831824209,
703000000,-20.80472904,-50.53638992,-6.48022221,-9.831182117,
704980000,-20.81033496,-50.58456504,-6.479482394,-9.848912064,
706960000,-20.83734827,-50.60722809,-6.500520896,-9.907589953,
708940000,-20.87372739,-50.74445667,-6.542179169,-9.982042109,
710920000,-20.83340557,-50.77768159,-6.464960399,-9.922813706,
712900000,-20.81343615,-50.58900086,-6.411338357,-9.885385959,
714880000,-20.79967122,-50.58490833,-6.386284281,-9.888085813,
716860000,-20.80366211,-50.59873455,-6.384557924,-9.909170092,
718840000,-20.82525502,-50.61361586,-6.405343014,-9.958752535,
720820000,-20.86492008,-50.63574526,-6.453944093,-10.03076708,
722800000,-20.82740627,-50.55378028,-6.385858914,-9.979042499,
724780000,-20.80427197,-50.59566981,-6.328652468,-9.942504885,
726760000,-20.79079104,-50.53611693,-6.30131169,-9.934869734,
728740000,-20.7981838,-50.54728794,-6.299385545,-9.956760283,
730720000,-20.81588151,-50.56385833,-6.325111305,-10.00458037,
732700000,-20.8593186,-50.67073899,-6.371269612,-10.075552,
734680000,-20.82437434,-50.7007423,-6.308285685,-10.03175771,
736660000,-20.79355054,-50.65691522,-6.258507653,-9.993945438,
738640000,-20.7901538,-50.63346281,-6.233435159,-9.983973976,
740620000,-20.79409208,-50.62875071,-6.237657356,-10.0007391,
742600000,-20.80931664,-50.78577455,-6.268287837,-10.04308229,
744580000,-20.84752523,-50.64007781,-6.316463983,-10.11017137,
746560000,-20.82087504,-50.62963194,-6.274165836,-10.07191265,
748540000,-20.78584048,-50.62616112,-6.230334187,-10.03614421,
750520000,-20.77311856,-50.82989008,-6.186087848,-10.0240256,
752500000,-20.78254898,-50.73604026,-6.204525954,-10.03731054,
754480000,-20.7962874,-50.77749242,-6.227724517,-10.07528691,
756460000,-20.83408303,-50.75865885,-6.284173173,-10.1386511,
758440000,-20.80906867,-50.73112884,-6.251921193,-10.10383231,
760420000,-20.78360814,-50.74534305,-6.214386326,-10.06500838,
762400000,-20.7702665,-50.77230888,-6.200330492,-10.04781086,
764380000,-20.77776012,-50.88738825,-6.208291621,-10.06076392,
766360000,-20.79061683,-50.82613916,-6.245649829,-10.09756494,
768340000,-20.82666272,-50.89852456,-6.303858263,-10.15818806,
770320000,-20.81160177,-50.86547145,-6.277667984,-10.13174527,
772300000,-20.78380018,-50.97156377,-6.232231716,-10.08321128,
774280000,-20.76939739,-50.71896414,-6.220657117,-10.06745421,
776260000,-20.771964,-50.86199668,-6.222288338,-10.07755872,
778240000,-20.7901516,-50.75015361,-6.252894269,-10.10931837,
780220000,-20.82547427,-50.83469459,-6.300764557,-10.17129224,
782200000,-20.80350699,-50.65635501,-6.280454092,-10.15104218,
784180000,-20.78134932,-50.64310295,-6.231919447,-10.09780018,
786160000,-20.77011725,-50.6043523,-6.208502853,-10.08082777,
788140000,-20.76959018,-50.68253205,-6.207048502,-10.08514799,
790120000,-20.7848526,-50.68038934,-6.228354631,-10.11084952,
792100000,-20.80780678,-50.62634762,-6.271584364,-10.16427521,
794080000,-20.80489112,-50.78868743,-6.252803551,-10.15306446,
796060000,-20.780399,-50.62511998,-6.198124487,-10.10794409,
798040000,-20.758077,-50.71679371,-6.167384545,-10.07453756,
800020000,-20.75718531,-50.67485328,-6.159110656,-10.08049512,
802000000,-20.77336407,-50.67049705,-6.179739477,-10.09916326,
803980000,-20.79980238,-50.75746488,-6.21730205,-10.15043231,
805960000,-20.79084302,-50.72079644,-6.203870463,-10.14141569,
807940000,-20.7606634,-50.66328804,-6.149053045,-10.08379316,
809920000,-20.73906934,-50.67632407,-6.120242825,-10.05864307,
811900000,-20.7300725,-50.5529296,-6.118304333,-10.05165305,
813880000,-20.75129502,-50.75884255,-6.132020279,-10.08096193,
815860000,-20.7723489,-50.62846404,-6.175711064,-10.12229616,
817840000,-20.77026835,-50.77603093,-6.173667157,-10.12256904,
819820000,-20.738175,-50.71324313,-6.123521919,-10.07039702,
821800000,-20.71816316,-50.74173195,-6.094293883,-10.03701559,
823780000,-20.71450425,-50.66353098,-6.086674717,-10.03339839,
825760000,-20.71921237,-50.65711408,-6.10466095,-10.04996421,
827740000,-20.7458192,-50.7602024,-6.151974818,-10.09093932,
829720000,-20.73569014,-50.62004647,-6.153264955,-10.09406214,
831700000,-20.69266823,-50.69193605,-6.107750682,-10.02258782,
833680000,-20.67766106,-50.65261184,-6.070458298,-9.994659071,
835660000,-20.67507485,-50.67070484,-6.067049805,-9.987683511,
837640000,-20.68703672,-50.58214166,-6.091898804,-10.00424122,
839620000,-20.71066037,-50.72221594,-6.145081615,-10.04754393,
841600000,-20.7139438,-50.80799975,-6.163144324,-10.05520282,
843580000,-20.67730202,-50.77422437,-6.115596663,-9.989427432,
