Frequency,S11_Magnitude,S12_Magnitude,S21_Magnitude,S22_Magnitude,
338493506,-24.22531169,-45.44505025,31.37888416,-25.66642986,
340490509,-23.63130228,-44.44277114,31.37839309,-25.39948748,
342487512,-23.89721366,-45.19134205,31.35536476,-25.92057194,
344484515,-24.34043437,-44.60448649,31.38873892,-25.28397778,
346481518,-24.12198924,-44.34487797,31.39115639,-25.10813993,
348478521,-23.88719239,-43.99377968,31.36263846,-24.90286428,
350475524,-24.29735349,-45.11063317,31.38262797,-25.2003122,
352472527,-23.99395212,-43.60194163,31.39373863,-24.65335567,
354469530,-24.30089177,-44.79040881,31.36139656,-25.28056052,
356466533,-24.41047675,-46.44326507,31.38745039,-25.81350046,
358463536,-24.77489431,-44.99978573,31.38926141,-25.33781948,
360460539,-24.50506448,-45.35130797,31.3677017,-24.90890577,
362457542,-24.8122547,-44.06639438,31.39149986,-24.50812363,
364454545,-24.66084647,-45.39960612,31.38443501,-25.46196322,
366451548,-24.51426409,-45.20645882,31.36454372,-24.85595382,
368448551,-24.38232683,-44.02728603,31.38247793,-24.719615,
370445554,-24.50581267,-44.87081567,31.38933229,-25.21470805,
372442557,-24.53442996,-44.58765506,31.36826486,-24.70189503,
374439560,-25.01387588,-45.59382078,31.37213072,-25.37057262,
376436563,-24.7211765,-44.54984087,31.37986317,-24.63339524,
378433566,-24.25350524,-43.9622756,31.35709653,-24.46858907,
380430569,-24.61751891,-45.53529913,31.37766772,-25.13353318,
382427572,-24.1133968,-46.0435438,31.37582052,-24.88286895,
384424575,-24.40665992,-44.80702783,31.35597787,-24.70747823,
386421578,-24.7745567,-42.94350853,31.38080735,-24.38750877,
388418581,-25.2314454,-44.06962972,31.38100753,-25.45726838,
390415584,-24.48840084,-41.87428677,31.3564512,-24.22452851,
392412587,-24.27589448,-41.35013703,31.37769914,-23.54678696,
394409590,-25.56019031,-44.93920045,31.3745499,-25.42492397,
396406593,-25.26945932,-45.20113467,31.34579331,-25.35908929,
398403596,-25.59270216,-45.11325971,31.36606098,-25.8748185,
400400599,-24.72092611,-44.00453654,31.36635157,-24.51411431,
402397602,-25.5420675,-43.44347323,31.34072833,-24.84758093,
404394605,-25.40652846,-45.34077292,31.35941377,-25.19231443,
406391608,-25.36226436,-45.53041671,31.35225831,-25.34818701,
408388611,-25.62962329,-43.11141852,31.33262784,-25.30335134,
410385614,-25.3402637,-42.52208212,31.35154319,-24.78514866,
412382617,-26.34134795,-43.5816695,31.3409381,-25.99908135,
414379620,-25.73076864,-44.95309014,31.32065326,-25.78799668,
416376623,-25.36488942,-45.89266809,31.34136533,-25.24624348,
418373626,-25.72605944,-43.72470376,31.33846153,-25.48092114,
420370629,-25.38923117,-44.17504722,31.31119538,-24.54562797,
422367632,-26.15088079,-43.8371924,31.33178373,-26.57211673,
424364635,-25.88025671,-44.18495432,31.33271082,-26.03790231,
426361638,-25.71308685,-44.28628579,31.31159582,-25.14926511,
428358641,-26.44405486,-43.54177076,31.31997349,-26.22856976,
430355644,-26.40855384,-43.456215,31.32138824,-25.49368061,
432352647,-25.66834857,-47.10790806,31.29536515,-25.94433706,
434349650,-26.13673552,-44.44868298,31.31210011,-26.22668087,
436346653,-26.69150383,-42.5349387,31.31413831,-26.54876239,
438343656,-26.59136254,-43.17005448,31.28482944,-26.85538708,
440340659,-26.36220547,-43.76879413,31.30676797,-26.30195019,
442337662,-26.68022432,-43.10400138,31.30546678,-26.27217644,
444334665,-26.12392716,-45.94855781,31.28509975,-26.20665828,
446331668,-26.44702307,-44.5547969,31.3043917,-26.4219691,
448328671,-26.59218624,-43.37574604,31.29737277,-26.18693181,
450325674,-26.79452448,-43.49498604,31.26895064,-26.56947472,
452322677,-26.41136492,-45.3261145,31.28899118,-26.40472664,
454319680,-26.40260915,-45.18145524,31.28864798,-26.45586287,
456316683,-26.5787031,-43.70345966,31.25472287,-26.86077866,
458313686,-26.84223814,-43.87701167,31.27570283,-27.04358193,
460310689,-26.4506504,-43.67352327,31.27793615,-27.50132927,
462307692,-26.35332174,-45.77762463,31.25283092,-26.23549917,
464304695,-26.72020099,-42.89497823,31.26345459,-27.57581187,
466301698,-26.58969365,-43.64819242,31.26582141,-27.38043893,
468298701,-26.77459044,-44.14325434,31.2397316,-27.2743449,
470295704,-26.96265339,-45.24908177,31.25923874,-27.44245059,
472292707,-27.00903535,-44.85395951,31.26956047,-27.52075695,
474289710,-26.61766465,-45.27557791,31.23843,-27.26428453,
476286713,-26.62764818,-44.35409271,31.25781264,-27.72072273,
478283716,-27.28551689,-44.20162793,31.25756087,-27.83498706,
480280719,-27.08101608,-43.59237966,31.22934084,-28.15281624,
482277722,-26.28878343,-43.58950665,31.25160723,-27.87600754,
484274725,-27.28742843,-43.47254424,31.25034283,-28.41118091,
486271728,-26.90139859,-44.64085359,31.22384449,-27.50708232,
488268731,-26.93161194,-45.95339256,31.2462195,-27.1782025,
490265734,-27.59289478,-44.88898713,31.24646437,-27.66918072,
492262737,-27.57248399,-44.31253988,31.21660072,-28.52207339,
494259740,-26.9881773,-45.25048482,31.2350698,-27.68570348,
496256743,-27.11606911,-45.21095545,31.23641574,-27.35446607,
498253746,-26.76858635,-43.1222378,31.21688407,-28.27642497,
500250749,-27.06096192,-44.33544607,31.22849928,-27.95304274,
502247752,-27.38566943,-43.71872522,31.23428786,-28.39945904,
504244755,-27.81799424,-44.84043372,31.20507161,-28.20899452,
506241758,-27.17271686,-43.31020164,31.21927838,-27.77411796,
508238761,-27.44038141,-45.19437615,31.22285358,-27.24664481,
510235764,-27.00314557,-43.75031603,31.20201357,-27.64883372,
512232767,-28.60420752,-46.20125181,31.22899238,-27.67633833,
514229770,-27.5627776,-44.20770998,31.23372248,-28.3258541,
516226773,-27.58623798,-44.05565076,31.20489146,-28.36905351,
518223776,-27.60321769,-44.62678543,31.21722584,-27.84947245,
520220779,-27.56216597,-43.91052586,31.22179766,-28.40873648,
522217782,-27.40670375,-43.83404957,31.20004275,-27.45080577,
524214785,-28.42510683,-44.57157807,31.21558619,-27.62363156,
526211788,-28.32998773,-45.32702161,31.21198284,-27.59433692,
528208791,-27.84907737,-44.89481176,31.18704123,-27.56493615,
530205794,-28.42350976,-45.14554322,31.21232608,-27.9622829,
532202797,-28.10510247,-44.21449369,31.21077933,-28.11374913,
534199800,-28.7408042,-45.66097559,31.18538882,-28.12987882,
536196803,-27.64601848,-43.71049812,31.21138604,-28.53358014,
538193806,-28.03195361,-43.86075633,31.2096323,-28.49316314,
540190809,-27.93763812,-43.70151215,31.18732749,-28.59570707,
542187812,-29.38705387,-45.12359044,31.20312543,-27.84691925,
544184815,-28.10639069,-43.46005652,31.20217357,-28.35987478,
546181818,-27.99161491,-43.12566192,31.17471535,-27.73596959,
548178821,-28.66728112,-44.15025729,31.19578374,-27.70441815,
550175824,-29.33240941,-44.70424415,31.19671565,-27.39841119,
552172827,-28.95213167,-44.20899849,31.17306576,-27.88551829,
554169830,-28.37701619,-43.93424678,31.19121303,-28.2302146,
556166833,-28.97582152,-46.68234347,31.20184074,-28.99262254,
558163836,-29.31635933,-44.48639869,31.16453611,-27.46330021,
560160839,-29.07378624,-43.3644687,31.19180301,-27.04900009,
562157842,-30.46309315,-44.99301761,31.19057445,-27.64195931,
564154845,-27.95892938,-44.26241558,31.16356961,-29.03171555,
566151848,-28.9440115,-43.569197,31.1804181,-27.75049649,
568148851,-29.17901167,-43.96850494,31.18269558,-27.88234619,
570145854,-29.27664983,-43.4108566,31.16225779,-27.83497679,
572142857,-28.59265357,-43.75208302,31.17179181,-28.11675538,
574139860,-29.42537249,-45.65223735,31.17524368,-28.35889559,
576136863,-28.99028381,-41.40823142,31.13989011,-26.48941703,
578133866,-30.66578104,-43.00089686,31.16237128,-26.88262882,
580130869,-29.29685919,-44.80648909,31.16776933,-28.23436932,
582127872,-30.32372789,-43.7915199,31.13770337,-27.15758079,
584124875,-30.89427083,-44.00604746,31.14973656,-27.70618191,
586121878,-28.96597138,-49.93935335,31.15227851,-29.98422008,
588118881,-28.73448992,-43.99496841,31.12638519,-28.27476666,
590115884,-30.83694422,-43.60167502,31.1390075,-27.23400242,
592112887,-29.06620521,-44.95099321,31.1355137,-28.39453141,
594109890,-30.25790646,-42.12456537,31.11752933,-26.84415775,
596106893,-29.71432635,-45.8587885,31.13361262,-28.58195634,
598103896,-29.21538545,-46.23499068,31.12291645,-28.54733222,
600100899,-29.75322165,-45.96202575,31.09793534,-28.53380391,
602097902,-30.81697796,-46.26112699,31.12111883,-28.05877906,
604094905,-29.22040556,-45.41485916,31.11527704,-28.47623579,
606091908,-30.0244076,-43.84738456,31.08695204,-27.89052507,
608088911,-31.97065637,-43.02022874,31.11053527,-27.24380661,
610085914,-28.74337947,-45.06819244,31.09765997,-28.78790146,
612082917,-29.61369716,-44.56507919,31.06877291,-27.86537531,
614079920,-28.64490816,-46.31237497,31.08496356,-28.5312719,
616076923,-28.83696831,-42.46721844,31.07938753,-27.12182749,
618073926,-28.02610041,-45.45449579,31.05400226,-28.70022905,
620070929,-29.63940698,-43.3017987,31.0729295,-27.4164906,
622067932,-29.3570469,-44.6008208,31.06566153,-27.97872358,
624064935,-28.67716093,-45.10200281,31.03550327,-28.74576062,
626061938,-29.01293909,-44.68300146,31.04727895,-28.21691939,
628058941,-30.53294239,-42.71649527,31.04792766,-26.98369106,
630055944,-29.92977862,-43.52075779,31.02070456,-27.55364505,
632052947,-29.5688198,-43.35270672,31.03247996,-27.5311777,
634049950,-28.63038962,-44.02505543,31.01852235,-28.01567216,
636046953,-28.66938953,-44.1589132,30.99050399,-28.2530961,
638043956,-28.57113108,-44.04621406,31.00443447,-27.9480771,
640040959,-28.5832935,-43.13699914,31.00168108,-27.9363594,
642037962,-27.75893881,-44.77893942,30.97662538,-28.24233725,
644034965,-27.89361924,-44.06239986,30.98913167,-27.99639635,
646031968,-27.74321248,-43.9459479,30.97471226,-27.88882701,
648028971,-26.89798631,-45.02518216,30.9476811,-28.78997146,
650025974,-28.27255096,-43.65028894,30.95842982,-27.76652873,
652022977,-26.11781692,-46.32247642,30.95152987,-28.88789233,
654019980,-27.71262182,-43.18477436,30.92350524,-27.36725969,
656016983,-26.68402352,-43.70006103,30.92938533,-27.8224795,
658013986,-27.0151674,-43.19124346,30.924399,-27.57640891,
660010989,-26.34678653,-43.11543584,30.89371863,-27.42073917,
662007992,-26.63791811,-43.46715735,30.91446517,-27.54793018,
664004995,-27.03342556,-42.52365801,30.90455061,-26.99041171,
666001998,-25.97347662,-44.49538409,30.87644368,-27.48575268,
667999000,-26.09546394,-42.80958481,30.88564777,-26.94890775,
669996003,-25.97893928,-44.0315637,30.88160482,-27.52710169,
671993006,-25.08535224,-44.49096534,30.84600711,-27.77750548,
673990009,-25.10650461,-44.8096327,30.85632986,-27.86059802,
675987012,-24.95837859,-46.28310417,30.85076801,-28.65050875,
677984015,-24.8065888,-43.49767384,30.822091,-27.79245459,
679981018,-25.80717973,-42.06919756,30.83410728,-26.22175051,
681978021,-24.07954975,-44.92851141,30.82010333,-28.2039824,
683975024,-24.28507915,-45.4781496,30.80055465,-27.95635104,
685972027,-24.09624166,-44.82500722,30.80598063,-27.87129699,
687969030,-24.21907926,-43.76178266,30.80140751,-27.44458329,
689966033,-23.35507566,-46.12239502,30.77321946,-28.63650652,
691963036,-23.32677717,-46.92802705,30.78405088,-28.5436558,
693960039,-22.94518274,-43.67660766,30.77637855,-28.10216884,
695957042,-23.0745689,-44.58529012,30.75685206,-27.76232603,
697954045,-23.05680231,-43.87403279,30.76306371,-27.42806741,
699951048,-22.28822079,-42.91503818,30.76713957,-27.9572458,
701948051,-22.64598918,-44.08166537,30.74160067,-27.58312256,
703945054,-22.83950405,-45.22208056,30.75806736,-27.40095193,
705942057,-23.00399137,-43.88837286,30.75486479,-27.05729532,
707939060,-22.86868012,-44.4359975,30.72314848,-26.65373836,
709936063,-22.16757158,-43.85901573,30.73312781,-27.38727706,
711933066,-22.23325733,-44.13044443,30.73874182,-27.24991124,
713930069,-22.15059097,-43.61579682,30.70866519,-27.09432818,
715927072,-22.02208135,-44.13388724,30.7184606,-27.1770541,
717924075,-21.94961332,-42.98435105,30.7217227,-26.50422571,
719921078,-21.67974873,-44.00561859,30.70113965,-27.35423416,
721918081,-21.4331331,-43.1712782,30.70950328,-26.83094466,
723915084,-20.95600732,-43.00811087,30.71090373,-27.42221314,
725912087,-21.13448295,-44.0073533,30.68547234,-27.12356777,
727909090,-20.93843377,-43.3470154,30.69246961,-26.7023821,
729906093,-21.15339374,-45.27218822,30.70421455,-27.11836529,
731903096,-20.7221322,-44.57186241,30.67594799,-27.279984,
733900099,-20.57120493,-42.57557231,30.68925947,-26.02516047,
735897102,-20.65501616,-44.46939246,30.67999187,-26.10147804,
737894105,-20.50306673,-42.93918401,30.64876674,-25.91973473,
739891108,-20.49624479,-45.8293246,30.66795194,-26.86544296,
741888111,-20.32617506,-44.77074268,30.66751266,-26.1337453,
743885114,-19.96399498,-44.14189675,30.64368776,-26.56825391,
745882117,-20.10247696,-43.62591528,30.65835803,-25.58332323,
747879120,-20.1868552,-45.40459969,30.65451569,-25.88300678,
749876123,-19.94368533,-45.59579317,30.63717421,-25.91224295,
751873126,-19.69701462,-43.30331139,30.63936199,-26.02515083,
753870129,-19.65189671,-43.92961638,30.63974316,-25.46413438,
755867132,-19.46837709,-43.03982021,30.61198775,-25.69137759,
757864135,-19.69081328,-44.40981896,30.62131126,-25.00379723,
759861138,-19.71796953,-46.09029696,30.61770066,-24.79046951,
761858141,-19.33820548,-43.82041656,30.59322275,-25.05802591,
763855144,-19.18160759,-43.46467531,30.61252673,-25.17368075,
765852147,-19.1695625,-43.52601154,30.60048402,-25.75916868,
767849150,-19.24679239,-44.19050099,30.5775603,-25.52027239,
769846153,-18.95281498,-43.74913635,30.59032014,-24.65015827,
771843156,-18.99530169,-43.46435735,30.58874699,-24.86876648,
773840159,-19.04292274,-44.58198833,30.55223322,-24.92602054,
775837162,-18.80374333,-43.36121487,30.57690183,-24.99350782,
777834165,-18.7954847,-44.29811148,30.56913913,-24.83030365,
779831168,-18.76854101,-43.4208985,30.5456062,-25.11750403,
781828171,-18.83231204,-44.85701418,30.55262911,-24.71344502,
783825174,-18.81744842,-45.51371233,30.55501377,-24.32366806,
785822177,-18.53512352,-43.72898855,30.52742938,-24.67523332,
787819180,-18.74968912,-45.19739645,30.54595805,-24.51681825,
789816183,-18.55325691,-44.39153026,30.54163106,-24.17444871,
791813186,-18.41809744,-43.5543117,30.51928597,-24.67107814,
793810189,-18.63654443,-46.62231712,30.53112511,-24.26248485,
795807192,-18.37896623,-44.58934984,30.54389146,-24.03279179,
797804195,-18.36997149,-44.72991954,30.51064863,-24.0914669,
799801198,-18.35574967,-42.57985505,30.52640175,-24.4690122,
801798201,-18.18758815,-45.18690704,30.52461917,-23.62883609,
803795204,-18.15591194,-45.63504192,30.499863,-23.69893895,
805792207,-18.07925084,-43.04073944,30.51650795,-23.94971035,
807789210,-18.04202192,-42.94252642,30.50855662,-23.9846005,
809786213,-18.11653336,-47.2414544,30.4894974,-23.25314495,
811783216,-18.114278,-43.32638706,30.50964796,-23.95956232,
813780219,-17.94372322,-45.94572516,30.49598185,-23.31967125,
815777222,-17.88860102,-44.39221689,30.47002311,-23.24472623,
817774225,-17.98762657,-44.36926239,30.48454586,-23.34241958,
819771228,-17.5682224,-43.79716216,30.48516512,-23.27097433,
821768231,-17.55315595,-43.83194582,30.45778403,-23.04218819,
823765234,-17.69507412,-46.10595106,30.4646255,-22.83118206,
825762237,-17.88675019,-42.69779039,30.46488646,-23.52625032,
827759240,-17.53580051,-43.54917455,30.43893885,-22.89684998,
829756243,-17.38217495,-46.22758254,30.45836851,-22.48957294,
831753246,-17.54823371,-43.46979543,30.44616012,-22.91917455,
833750249,-17.53692807,-44.2522079,30.42473042,-22.67231332,
835747252,-17.44980908,-43.40778479,30.43034107,-22.81408097,
837744255,-17.42729678,-43.50027898,30.43250178,-22.32102475,
839741258,-17.38909731,-44.74330917,30.41501514,-22.00210681,
841738261,-17.38477312,-44.33232593,30.42654702,-21.93935385,
843735264,-17.47589212,-43.41785989,30.42413942,-21.95764078,
845732267,-17.61795428,-42.38880878,30.39163608,-22.21647503,
847729270,-17.18170672,-43.6874264,30.40596816,-21.95474908,
849726273,-17.12254471,-44.99571616,30.40130172,-21.3664913,
851723276,-17.16693847,-43.3274954,30.37260635,-21.72969734,
853720279,-17.1077234,-44.12691036,30.37530095,-21.3501787,
855717282,-17.13829223,-43.79407267,30.37527274,-21.20498791,
857714285,-17.30526579,-43.29711766,30.34754385,-21.33575252,
859711288,-17.08279288,-44.03388712,30.35732098,-21.01124566,
861708291,-16.88755762,-45.27297106,30.34969835,-20.85262969,
863705294,-17.03521723,-43.93779752,30.32844634,-20.69948681,
865702297,-16.97503697,-43.63000465,30.33479184,-20.94058163,
867699300,-16.94078065,-43.83845385,30.33059736,-20.7301112,
