% Model:              biconRoom_Q_4.12.22.mph
% Version:            COMSOL 5.6.0.401
% Date:               Jan 9 2023, 14:00
% Table:              Table 8 - Average E
% freq (MHz)                                      Point average: abs(emw.Ex) (V/m)                  Point average: abs(emw.Ey) (V/m)                  Point average: abs(emw.Ez) (V/m)                  Point average: Electric field norm (V/m)
53.42342342342342                                 1.9111069023864444                                0.13246001555435177                               0.13927496357018498                               1.9359262841197995
53.51351351351351                                 1.9111069023864444                                0.13246001555435177                               0.139274963570185                                 1.9359262841197995
53.6036036036036                                  1.9111069023864442                                0.13246001555435175                               0.13927496357018504                               1.9359262841197995
53.693693693693696                                1.9111069023864442                                0.1324600155543518                                0.13927496357018504                               1.9359262841197995
53.78378378378378                                 1.9111069023864438                                0.1324600155543518                                0.13927496357018504                               1.9359262841197995
53.87387387387387                                 1.911106902386444                                 0.1324600155543518                                0.13927496357018507                               1.9359262841197995
53.96396396396396                                 1.911106902386444                                 0.1324600155543518                                0.13927496357018504                               1.9359262841197995
54.054054054054056                                1.9501448672823534                                0.13676862994182765                               0.14370868692073988                               1.9757735891803145
54.144144144144136                                1.9501448672823536                                0.13676862994182762                               0.14370868692073985                               1.9757735891803145
54.234234234234236                                1.9501448672823536                                0.13676862994182765                               0.14370868692073985                               1.9757735891803145
54.32432432432432                                 1.9501448672823536                                0.13676862994182767                               0.14370868692073985                               1.9757735891803145
54.41441441441441                                 1.9903501380545046                                0.1413501723501341                                0.1484404336731024                                2.016879006391722
54.5045045045045                                  1.9903501380545046                                0.1413501723501341                                0.14844043367310236                               2.016879006391722
54.5945945945946                                  1.9903501380545046                                0.1413501723501341                                0.14844043367310236                               2.016879006391722
54.68468468468468                                 1.9903501380545043                                0.14135017235013414                               0.14844043367310236                               2.016879006391722
54.77477477477477                                 1.9903501380545043                                0.14135017235013417                               0.14844043367310236                               2.016879006391722
54.86486486486486                                 1.9903501380545048                                0.14135017235013414                               0.14844043367310233                               2.0168790063917217
54.95495495495496                                 1.9903501380545048                                0.14135017235013414                               0.14844043367310233                               2.0168790063917217
55.045045045045036                                2.0279550374269513                                0.1454687222607145                                0.15266870095118817                               2.0552461055843776
55.13513513513514                                 2.027955037426951                                 0.14546872226071453                               0.15266870095118815                               2.055246105584378
55.22522522522522                                 2.027955037426951                                 0.14546872226071453                               0.15266870095118817                               2.055246105584378
55.31531531531531                                 2.027955037426951                                 0.14546872226071447                               0.15266870095118812                               2.055246105584378
55.405405405405396                                2.0717286043380483                                0.1505120565339648                                0.15786917984434992                               2.100015115719418
55.4954954954955                                  2.0717286043380483                                0.1505120565339648                                0.1578691798443499                                2.1000151157194185
55.585585585585584                                2.0717286043380483                                0.1505120565339648                                0.1578691798443499                                2.1000151157194185
55.67567567567567                                 2.0717286043380483                                0.1505120565339648                                0.15786917984434992                               2.1000151157194185
55.765765765765764                                2.0717286043380483                                0.1505120565339648                                0.15786917984434992                               2.1000151157194185
55.85585585585586                                 2.1105020936506858                                0.15474217309022226                               0.16221333933791424                               2.139571535407653
55.94594594594594                                 2.1105020936506858                                0.15474217309022228                               0.16221333933791426                               2.139571535407653
56.03603603603604                                 2.1105020936506858                                0.15474217309022228                               0.16221333933791426                               2.1395715354076534
56.126126126126124                                2.1105020936506858                                0.15474217309022228                               0.16221333933791426                               2.1395715354076534
56.21621621621621                                 2.1105020936506858                                0.15474217309022228                               0.16221333933791426                               2.1395715354076534
56.3063063063063                                  2.152631451205515                                 0.15968213325884395                               0.16730187280236394                               2.182688040425763
56.3963963963964                                  2.152631451205515                                 0.15968213325884392                               0.16730187280236394                               2.182688040425763
56.486486486486484                                2.152631451205515                                 0.15968213325884395                               0.16730187280236394                               2.182688040425763
56.57657657657657                                 2.152631451205515                                 0.15968213325884395                               0.16730187280236392                               2.182688040425763
56.666666666666664                                2.190990253441847                                 0.16381245156426322                               0.17153653277551084                               2.2217975352289985
56.75675675675676                                 2.190990253441847                                 0.16381245156426316                               0.17153653277551084                               2.2217975352289985
56.84684684684684                                 2.1909902534418464                                0.16381245156426316                               0.17153653277551084                               2.2217975352289985
56.93693693693694                                 2.1909902534418464                                0.1638124515642632                                0.17153653277551084                               2.2217975352289985
57.027027027027025                                2.1909902534418464                                0.1638124515642632                                0.17153653277551087                               2.2217975352289985
57.11711711711712                                 2.2337978532036886                                0.16894211431550624                               0.1768200468403304                                2.2656500965256776
57.2072072072072                                  2.233797853203689                                 0.16894211431550624                               0.1768200468403304                                2.265650096525677
57.2972972972973                                  2.2337978532036886                                0.16894211431550624                               0.17682004684033037                               2.265650096525677
57.387387387387385                                2.2702822561922527                                0.1727683447167852                                0.18073519266279361                               2.3028063153026284
57.47747747747747                                 2.2702822561922527                                0.1727683447167852                                0.18073519266279361                               2.3028063153026284
57.567567567567565                                2.2702822561922527                                0.1727683447167852                                0.18073519266279361                               2.3028063153026284
57.65765765765766                                 2.2702822561922527                                0.1727683447167852                                0.18073519266279361                               2.3028063153026284
57.74774774774774                                 2.2702822561922527                                0.1727683447167852                                0.18073519266279364                               2.3028063153026284
57.83783783783783                                 2.310114299029273                                 0.17768638310809878                               0.18580337614473183                               2.3436677538447994
57.927927927927925                                2.3101142990292733                                0.17768638310809876                               0.18580337614473186                               2.3436677538447994
58.01801801801802                                 2.3101142990292733                                0.17768638310809878                               0.18580337614473189                               2.3436677538447994
58.1081081081081                                  2.3432400095581283                                0.18106244613247408                               0.1892407157289455                                2.377355247321508
58.1981981981982                                  2.3432400095581283                                0.18106244613247408                               0.18924071572894544                               2.377355247321508
58.288288288288285                                2.3432400095581283                                0.18106244613247405                               0.18924071572894544                               2.377355247321508
58.37837837837837                                 2.3885190336849993                                0.1868835270415343                                0.19526088434188246                               2.4239092200469585
58.468468468468465                                2.3885190336849993                                0.1868835270415343                                0.19526088434188246                               2.4239092200469585
58.55855855855856                                 2.3885190336849993                                0.18688352704153433                               0.19526088434188252                               2.4239092200469585
58.64864864864864                                 2.3885190336849993                                0.1868835270415343                                0.1952608843418825                                2.4239092200469585
58.73873873873873                                 2.408415057471233                                 0.1885481621573792                                0.19692242791267978                               2.443986392298175
58.82882882882883                                 2.4084150574712333                                0.18854816215737918                               0.19692242791267978                               2.443986392298175
58.91891891891892                                 2.4511088632551474                                0.1941003881238108                                0.20266363095324894                               2.487906956761215
59.009009009009                                   2.4511088632551474                                0.19410038812381084                               0.20266363095324894                               2.487906956761215
59.0990990990991                                  2.4511088632551474                                0.19410038812381084                               0.20266363095324894                               2.487906956761215
59.18918918918919                                 2.4687796387459398                                0.19551984784221998                               0.20407193516808567                               2.5057106835429925
59.27927927927927                                 2.4687796387459398                                0.19551984784221998                               0.20407193516808567                               2.505710683542992
59.369369369369366                                2.511613898175028                                 0.20108822523312983                               0.20982665136037065                               2.549774718732578
59.45945945945946                                 2.511613898175028                                 0.20108822523312983                               0.2098266513603706                                2.5497747187325777
59.549549549549546                                2.5242515155701475                                0.20190162236786505                               0.21061352684302473                               2.5624210506886516
59.63963963963963                                 2.5242515155701475                                0.20190162236786502                               0.21061352684302473                               2.5624210506886516
59.729729729729726                                2.5242515155701475                                0.20190162236786502                               0.21061352684302473                               2.5624210506886516
59.81981981981982                                 2.5632584306687662                                0.2069367607103248                                0.21580738389714385                               2.6025282618759626
59.909909909909906                                2.5839504481974926                                0.208818597300302                                 0.21769536959092356                               2.6234652291159186
60                                                2.5839504481974918                                0.208818597300302                                 0.21769536959092356                               2.6234652291159186
60.09009009009009                                 2.5839504481974918                                0.208818597300302                                 0.21769536959092356                               2.6234652291159186
60.18018018018017                                 2.6228639337289685                                0.21387347526075676                               0.2229125616692764                                2.6634930504275496
60.270270270270274                                2.640742183440954                                 0.21539954903790873                               0.22443338954573658                               2.6815381558284686
60.36036036036036                                 2.640742183440954                                 0.21539954903790873                               0.22443338954573658                               2.6815381558284686
60.45045045045045                                 2.640742183440954                                 0.21539954903790873                               0.22443338954573658                               2.6815381558284686
60.54054054054053                                 2.6756876104006544                                0.21997236997189162                               0.22915349925637912                               2.7174988287302178
60.630630630630634                                2.6949611703217093                                0.22177537660160224                               0.23095929869267112                               2.7370148006446153
60.72072072072072                                 2.6949611703217093                                0.22177537660160224                               0.23095929869267112                               2.737014800644616
60.8108108108108                                  2.7319788763521964                                0.22665653380550116                               0.236003797591801                                 2.7751291812910837
60.9009009009009                                  2.7319788763521964                                0.22665653380550121                               0.23600379759180096                               2.7751291812910837
60.990990990990994                                2.744388067600752                                 0.22759127371619858                               0.23691116139344542                               2.7875901142693347
61.081081081081074                                2.7829037505166383                                0.23271200160359612                               0.24220881442371994                               2.8272690425373934
61.17117117117116                                 2.7829037505166383                                0.23271200160359612                               0.24220881442371997                               2.8272690425373934
61.26126126126126                                 2.789872872875422                                 0.23301341090521424                               0.2424666168023195                                2.8341640027938135
61.351351351351354                                2.826873892213017                                 0.2378422235484231                                0.2474500431475505                                2.8722391350484413
61.441441441441434                                2.826873892213017                                 0.2378422235484231                                0.2474500431475505                                2.8722391350484413
61.53153153153153                                 2.882289694231016                                 0.24422966523739714                               0.2539913752726702                                2.9288937825219183
61.62162162162162                                 2.882289694231016                                 0.24422966523739714                               0.2539913752726701                                2.9288937825219183
61.71171171171171                                 2.882289694231016                                 0.24422966523739714                               0.25399137527267013                               2.9288937825219183
61.8018018018018                                  2.882289694231016                                 0.24422966523739714                               0.25399137527267013                               2.9288937825219183
61.89189189189189                                 2.882289694231016                                 0.24422966523739714                               0.2539913752726702                                2.9288937825219183
61.981981981981974                                2.9148859034418986                                0.24801484257149142                               0.2578299906583377                                2.962204211744326
62.07207207207207                                 2.98942836865701                                  0.25694435950339983                               0.26698560669831667                               3.038552615802879
62.16216216216216                                 2.98942836865701                                  0.25694435950339983                               0.26698560669831667                               3.038552615802879
62.25225225225225                                 2.98942836865701                                  0.2569443595033999                                0.2669856066983167                                3.038552615802879
62.342342342342334                                2.98942836865701                                  0.25694435950339994                               0.2669856066983167                                3.038552615802879
62.432432432432435                                3.0159840008196803                                0.26004660201709595                               0.270128087249506                                 3.0656948082988396
62.52252252252252                                 3.0363353306045373                                0.26245309960341967                               0.27257414231575733                               3.086512332569091
62.6126126126126                                  3.1048704713359725                                0.27072450158308126                               0.28105462805666886                               3.1567313020881325
62.7027027027027                                  3.1048704713359725                                0.2707245015830812                                0.2810546280566688                                3.1567313020881325
62.792792792792795                                3.1048704713359725                                0.27072450158308115                               0.2810546280566689                                3.1567313020881325
62.882882882882875                                3.1048704713359725                                0.2707245015830812                                0.2810546280566688                                3.1567313020881325
62.97297297297296                                 3.1315192488738495                                0.2738613685707003                                0.28422793391798357                               3.1839751888323944
63.06306306306306                                 3.2075810282510466                                0.28307797039250837                               0.29364825800129657                               3.2619031312763034
63.153153153153156                                3.2075810282510466                                0.2830779703925083                                0.2936482580012965                                3.2619031312763034
63.243243243243235                                3.207581028251047                                 0.28307797039250837                               0.2936482580012965                                3.2619031312763034
63.33333333333333                                 3.207581028251047                                 0.2830779703925084                                0.2936482580012965                                3.261903131276304
63.42342342342342                                 3.2341114813666647                                0.2862040648088224                                0.2968241158170216                                3.2890295846559323
63.51351351351351                                 3.316537916559808                                 0.29628890348725967                               0.307084239612662                                 3.3734970177277157
63.603603603603595                                3.316537916559808                                 0.2962889034872596                                0.30708423961266196                               3.3734970177277157
63.69369369369369                                 3.3165379165598075                                0.2962889034872596                                0.30708423961266196                               3.3734970177277157
63.78378378378378                                 3.316537916559808                                 0.2962889034872596                                0.307084239612662                                 3.3734970177277157
63.87387387387387                                 3.342919466785393                                 0.2994174180366282                                0.31026060447674697                               3.4004767627148254
63.96396396396396                                 3.431994594371104                                 0.3103048123878706                                0.3214126470292681                                3.491771628967001
64.05405405405405                                 3.431994594371104                                 0.3103048123878706                                0.3214126470292681                                3.491771628967002
64.14414414414415                                 3.4319945943711043                                0.3103048123878706                                0.32141264702926803                               3.491771628967001
64.23423423423424                                 3.4319945943711043                                0.3103048123878706                                0.32141264702926803                               3.4917716289670016
64.32432432432432                                 3.529340473952976                                 0.3222388333953168                                0.333569036844753                                 3.591519391222722
64.41441441441441                                 3.529340473952977                                 0.3222388333953168                                0.333569036844753                                 3.591519391222722
64.50450450450451                                 3.529340473952977                                 0.3222388333953167                                0.333569036844753                                 3.591519391222722
64.5945945945946                                  3.529340473952977                                 0.3222388333953167                                0.333569036844753                                 3.591519391222722
64.68468468468468                                 3.6308348865775564                                0.3347702040922275                                0.3463238869371774                                3.695543594677434
64.77477477477477                                 3.6308348865775564                                0.3347702040922275                                0.34632388693717747                               3.695543594677434
64.86486486486487                                 3.6308348865775564                                0.3347702040922275                                0.34632388693717747                               3.695543594677434
64.95495495495496                                 3.6308348865775564                                0.3347702040922276                                0.34632388693717747                               3.695543594677434
65.04504504504504                                 3.736455184963925                                 0.34791035960711975                               0.3596887085303675                                3.803824697580683
65.13513513513513                                 3.736455184963925                                 0.3479103596071198                                0.35968870853036744                               3.803824697580684
65.22522522522523                                 3.736455184963925                                 0.34791035960711975                               0.3596887085303675                                3.803824697580683
65.31531531531532                                 3.755111763915586                                 0.35020393328426197                               0.3619958457580541                                3.8229221676769454
65.4054054054054                                  3.846596477174928                                 0.36172784264147384                               0.37372996850281326                               3.9167721606128634
65.49549549549549                                 3.846596477174928                                 0.36172784264147384                               0.3737299685028132                                3.9167721606128634
65.58558558558559                                 3.8465964771749275                                0.3617278426414739                                0.37372996850281326                               3.9167721606128634
65.67567567567568                                 3.8646024113047694                                0.3639643765047166                                0.37597731089953473                               3.93520934897402
65.76576576576576                                 3.9594646937770706                                0.3760237189957338                                0.3882477962099813                                4.032555469109761
65.85585585585585                                 3.9594646937770706                                0.3760237189957338                                0.3882477962099813                                4.032555469109762
65.94594594594595                                 3.9594646937770706                                0.3760237189957337                                0.38824779620998134                               4.032555469109761
66.03603603603604                                 3.976886049285912                                 0.3782130647761446                                0.390444554808195                                 4.050400036824756
66.12612612612612                                 4.076119260643316                                 0.3909583415668423                                0.4034013946590254                                4.152267622439142
66.21621621621621                                 4.076119260643316                                 0.3909583415668424                                0.4034013946590254                                4.152267622439142
66.30630630630631                                 4.076119260643317                                 0.3909583415668423                                0.4034013946590254                                4.152267622439142
66.3963963963964                                  4.166368513235229                                 0.4026340622141179                                0.4152363498193344                                4.244914588691555
66.48648648648648                                 4.166368513235229                                 0.4026340622141179                                0.4152363498193344                                4.244914588691556
66.57657657657657                                 4.166368513235229                                 0.4026340622141179                                0.4152363498193344                                4.244914588691555
66.66666666666666                                 4.256431734237206                                 0.4144073910326033                                0.42716296195145587                               4.337406008806413
66.75675675675676                                 4.256431734237206                                 0.4144073910326033                                0.42716296195145587                               4.337406008806413
66.84684684684684                                 4.256431734237206                                 0.41440739103260327                               0.42716296195145587                               4.337406008806413
66.93693693693693                                 4.347449607325186                                 0.4264439375100399                                0.4393456979695787                                4.430915646541697
67.02702702702703                                 4.347449607325187                                 0.4264439375100399                                0.43934569796957856                               4.430915646541697
67.11711711711712                                 4.347449607325187                                 0.4264439375100399                                0.43934569796957856                               4.430915646541697
67.2072072072072                                  4.438710600782274                                 0.4386712298928753                                0.45170978254965755                               4.524718551306343
67.29729729729728                                 4.438710600782274                                 0.43867122989287544                               0.45170978254965755                               4.524718551306343
67.38738738738739                                 4.438710600782274                                 0.43867122989287527                               0.45170978254965755                               4.524718551306343
67.47747747747748                                 4.529409687691454                                 0.4510063880651201                                0.46416974145154116                               4.61799389653392
67.56756756756756                                 4.529409687691454                                 0.4510063880651201                                0.4641697414515411                                4.61799389653392
67.65765765765767                                 4.529409687691454                                 0.45100638806512017                               0.464169741451541                                 4.61799389653392
67.74774774774775                                 4.61878642302696                                  0.4633737378121279                                0.4766473713908418                                4.709967062720148
67.83783783783784                                 4.61878642302696                                  0.4633737378121279                                0.4766473713908418                                4.709967062720148
67.92792792792793                                 4.61878642302696                                  0.46337373781212804                               0.4766473713908419                                4.709967062720148
68.018018018018                                   4.705957097078049                                 0.47568259456796186                               0.489049160716246                                 4.7997370733246
68.10810810810811                                 4.705957097078049                                 0.4756825945679617                                0.4890491607162459                                4.7997370733246
68.1981981981982                                  4.705957097078049                                 0.4756825945679618                                0.48904916071624593                               4.799737073324599
68.28828828828827                                 4.789920155095113                                 0.487827267842935                                 0.5012663898719537                                4.886282022837564
68.37837837837839                                 4.789920155095112                                 0.48782726784293506                               0.5012663898719539                                4.886282022837564
68.46846846846847                                 4.789920155095112                                 0.48782726784293495                               0.5012663898719538                                4.886282022837563
