Frequency,S11_Magnitude,S11_Phase
102232000,0.2783380202,11.5444158
102454000,0.4065521697,48.48645992
102676000,0.5885899179,48.86157015
102898000,0.7007712927,43.79417371
103120000,0.7668212839,38.9008173
103342000,0.8070161962,34.75310973
103564000,0.8332762109,31.24614268
103786000,0.8504930031,28.19587334
104008000,0.8624615466,25.48973236
104230000,0.8709286212,23.02836555
104452000,0.8768003797,20.75934411
104674000,0.8805359784,18.59567105
104896000,0.8827152408,16.5070789
105118000,0.8823537824,14.36578264
105340000,0.8771248798,12.14079552
105562000,0.8572719931,9.843721721
105784000,0.8174004148,10.05371684
106006000,0.8439069301,11.71164926
106228000,0.8695588826,10.12627972
106450000,0.8790511139,8.253938874
106672000,0.8826949539,6.532667001
106894000,0.8838030185,4.920903704
107116000,0.8838456629,3.392657013
107338000,0.8830834844,1.878562795
107560000,0.8816960767,0.387913893
107782000,0.8798644692,-1.06390814
108004000,0.8774252418,-2.518867056
108226000,0.8746213316,-3.981671644
108448000,0.8709322486,-5.467514275
108670000,0.8668368111,-6.988197332
108892000,0.8622154804,-8.538046095
109114000,0.8562439713,-10.12183305
109336000,0.8495451042,-11.78423184
109558000,0.8414498302,-13.50256941
109780000,0.8320496784,-15.28904896
110002000,0.8206405833,-17.15710665
110224000,0.8070044054,-19.18742326
110446000,0.7903047697,-21.31075163
110668000,0.7697063778,-23.6123799
110890000,0.744214088,-26.10386734
111112000,0.7120932124,-28.76412681
111334000,0.6713342789,-31.55511005
111556000,0.6194248421,-34.35051316
111778000,0.5542987429,-36.80472647
112000000,0.4760018808,-37.93374802
112222000,0.3941654976,-36.61423002
112444000,0.2340700731,-37.11445942
112666000,0.2620209456,10.99000412
112888000,0.3721813208,24.79267746
113110000,0.4981492011,27.3117588
113332000,0.6129991226,25.18910237
113554000,0.712213285,21.28852582
113776000,0.7874197905,16.36840546
113998000,0.8370336165,11.7504377
114220000,0.8709810831,7.738031363
114442000,0.8950751351,4.201933341
114664000,0.9124038218,1.084852504
114886000,0.9252181031,-1.717347179
115108000,0.934461256,-4.272964852
115330000,0.9413682422,-6.60687826
115552000,0.9463322717,-8.796869765
115774000,0.9502724288,-10.80079512
115996000,0.9530071527,-12.73118439
116218000,0.9549820708,-14.52534212
116440000,0.9568317352,-16.28605313
116662000,0.9577590078,-17.95509665
116884000,0.9584781475,-19.59238449
117106000,0.9587187591,-21.21253677
117328000,0.9583781163,-22.83222277
117550000,0.9569218618,-24.38117886
117772000,0.9557003343,-25.87943406
117994000,0.9543145734,-27.30942431
118216000,0.9531824801,-28.79670705
118438000,0.9521887989,-30.29124413
118660000,0.9508956111,-31.78188862
118882000,0.9494953438,-33.35992067
119104000,0.9476338204,-34.96922008
119326000,0.9454403816,-36.64097928
119548000,0.9423479303,-38.36693161
119770000,0.938542834,-40.2232105
119992000,0.9331994204,-42.20665131
120214000,0.9264289535,-44.39645872
120436000,0.9164654748,-46.80840634
120658000,0.9020750417,-49.54558506
120880000,0.8799250602,-52.67934753
121102000,0.8458567685,-56.26738838
121324000,0.791408091,-60.24451141
121546000,0.7067348174,-63.83847406
121768000,0.590878785,-64.48153184
121990000,0.4834265704,-56.72806264
122212000,0.4650991218,-40.76558527
122434000,0.5525847928,-29.7940483
122656000,0.6602418805,-29.10870527
122878000,0.7304758077,-31.74509461
123100000,0.7733864494,-34.48577057
123322000,0.8022735568,-37.39257038
123544000,0.8210614903,-39.89117387
123766000,0.8336929864,-42.20959979
123988000,0.8423561141,-44.37084153
124210000,0.8472548503,-46.44209181
124432000,0.8503160036,-48.37982786
124654000,0.8512533981,-50.28124983
124876000,0.8504932148,-52.07609724
125098000,0.8486062954,-53.80944329
125320000,0.844517436,-55.50636213
125542000,0.8399676799,-57.05572553
125764000,0.8343176593,-58.40599259
125986000,0.8294971244,-59.44619522
126208000,0.8292069464,-59.93465485
126430000,0.8460161793,-59.97737198
126652000,0.8925651936,-61.19097423
126874000,0.9317785724,-65.32564322
127096000,0.9383204983,-69.8184863
127318000,0.9365397006,-73.81036761
127540000,0.9339978565,-77.85121433
127762000,0.9282464453,-82.21887052
127984000,0.9167534111,-86.97329623
128206000,0.8991212151,-92.04045414
128428000,0.8760567039,-97.4259847
128650000,0.8473460007,-103.2664137
128872000,0.8116563873,-109.6954225
129094000,0.7671915818,-116.8868233
129316000,0.7105583894,-124.977605
129538000,0.6359965017,-133.9582
129760000,0.5367279043,-143.0909029
129982000,0.4125459767,-148.2386591
130204000,0.3430811906,-136.4508726
130426000,0.5059468454,-134.4789996
130648000,0.6721061335,-165.0872074
130870000,0.699142645,157.6331464
131092000,0.6881325598,122.0202995
131314000,0.6965296444,90.23207492
131536000,0.7271445568,63.49308422
131758000,0.766727043,41.79024731
131980000,0.8048041612,24.29755237
132202000,0.8363940308,9.986385086
132424000,0.8607755045,-1.937393029
132646000,0.8781780134,-12.11465761
132868000,0.8895598902,-20.95868125
133090000,0.8959474008,-28.84165882
133312000,0.898206343,-35.97763955
133534000,0.8974228768,-42.53769885
133756000,0.8945187474,-48.70688915
133978000,0.8899499162,-54.62610787
134200000,0.8849121185,-60.50413654
134422000,0.8799647659,-66.49072763
134644000,0.8750322084,-72.95684674
134866000,0.8700503377,-80.28702667
135088000,0.8640825266,-89.02135854
135310000,0.8541488579,-100.2379355
135532000,0.8357718716,-115.9347192
135754000,0.7941632144,-140.5757011
135976000,0.6959675428,174.6954947
136198000,0.5680420515,91.953672
136420000,0.6035743778,3.744056705
136642000,0.638170198,-56.39290686
136864000,0.5451799967,-122.1887815
137086000,0.3743679677,124.6652288
137308000,0.4068832453,46.53814106
137530000,0.5225210441,27.81695114
137752000,0.7297754772,9.8843289
137974000,0.8466071058,-8.719297752
138196000,0.8908637318,-22.8708052
138418000,0.905417318,-33.66433611
138640000,0.9075672358,-42.44976249
138862000,0.9025408152,-50.11611324
139084000,0.8917038053,-57.19898491
139306000,0.8728530039,-64.1493484
139528000,0.8425057994,-71.30864569
139750000,0.7916818784,-79.065267
139972000,0.7021665646,-87.38873766
140194000,0.5479228664,-93.51454292
140416000,0.4060251649,-80.49350713
140638000,0.4738085716,-72.68111089
140860000,0.3994309894,-73.00419119
141082000,0.4029762531,-52.98321495
141304000,0.5342764292,-46.52573568
141526000,0.649975983,-50.10398689
141748000,0.7277712367,-55.69298629
141970000,0.7788465,-61.31821514
142192000,0.812069848,-66.6349596
142414000,0.8342586857,-71.68367144
142636000,0.8484832969,-76.58273437
142858000,0.8569369116,-81.49118985
143080000,0.8600104617,-86.58621045
143302000,0.8560709062,-92.25131585
143524000,0.8394274289,-99.05773796
143746000,0.7816864703,-108.243082
143968000,0.5620798454,-115.6742831
144190000,0.6175969396,-89.88200326
144412000,0.7549592159,-103.7168274
144634000,0.6725071973,-124.8185591
144856000,0.1209030366,-107.2469134
145078000,0.7000715418,-71.20259396
145300000,0.8321632018,-91.42668133
145522000,0.8611750706,-104.0731773
145744000,0.8647125309,-115.2061241
145966000,0.8510940155,-127.8034253
146188000,0.8054819097,-145.6913624
146410000,0.6590144231,-178.4183846
146632000,0.3244048996,94.77402652
146854000,0.4922171668,-27.76189678
147076000,0.6847244852,-66.26934777
147298000,0.7622940615,-84.74409262
147520000,0.7970392137,-96.46557357
147742000,0.8146709846,-105.1921077
147964000,0.8240880141,-112.3901016
148186000,0.8290725398,-118.7368739
148408000,0.8313577088,-124.6145458
148630000,0.8323004749,-130.2679073
148852000,0.8319008416,-135.7972236
149074000,0.8304521831,-141.3689416
149296000,0.8286733296,-147.0853309
149518000,0.8260619197,-153.0206312
149740000,0.8225615498,-159.2991169
149962000,0.8185805888,-166.0806814
150184000,0.8136986673,-173.4984893
150406000,0.8074986456,178.2314695
150628000,0.7996123824,168.6849069
150850000,0.7891021151,157.3280588
151072000,0.7744761052,143.2538756
151294000,0.7524610779,124.8666556
151516000,0.7182028283,99.26320626
151738000,0.6684198342,61.7605662
151960000,0.6221477668,8.622207289
152182000,0.6237554748,-51.2129972
152404000,0.6578597594,-100.4772011
152626000,0.6821773465,-136.8357341
152848000,0.6879524483,-165.9458825
153070000,0.6771044485,167.1843607
153292000,0.6490752939,138.334049
153514000,0.6000950126,102.7398097
153736000,0.5171054953,55.17170214
153958000,0.3758980587,4.008955398
154180000,0.4331264032,-22.26791494
154402000,0.6064576232,-62.57203011
154624000,0.7031100225,-95.96072019
154846000,0.7493979773,-120.9722626
155068000,0.7673197847,-140.5625159
155290000,0.7618259588,-156.5724359
155512000,0.7307969756,-168.5563369
155734000,0.7485511155,-175.1389142
155956000,0.8036976986,173.8364663
156178000,0.8189180872,161.9892384
156400000,0.8178483511,151.0282793
156622000,0.8106870276,140.6630224
156844000,0.800170934,130.5008104
157066000,0.7871389693,120.2426997
157288000,0.7700980832,109.4836095
157510000,0.7454573801,97.6595209
157732000,0.7056516779,83.98503291
157954000,0.6339018223,67.04133767
158176000,0.4989680164,44.39463833
158398000,0.2631593344,9.92115267
158620000,0.1064134773,-141.4998904
158842000,0.385815703,157.3659978
159064000,0.5807606663,129.8457331
159286000,0.6904397871,109.1507369
159508000,0.7486450918,91.94301952
159730000,0.7778024377,76.37597951
159952000,0.7888347069,61.10032253
160174000,0.7844036386,44.77989405
160396000,0.7583706945,25.78065118
160618000,0.6941598045,1.653095692
160840000,0.5686038622,-31.15922563
161062000,0.4137542069,-78.32900783
161284000,0.389278546,-147.7822096
161506000,0.5366033784,148.4126396
161728000,0.6565811845,106.8749505
161950000,0.7104789307,78.83483418
162172000,0.7207920268,57.10362623
162394000,0.6863044858,38.17063042
162616000,0.5877235244,23.85835691
162838000,0.5382536696,23.71376766
163060000,0.6407563628,15.79751671
163282000,0.699794198,-2.220477454
163504000,0.7055018186,-22.70131033
163726000,0.6816713785,-44.99262793
163948000,0.6426274355,-69.56911159
164170000,0.600422114,-96.57962992
164392000,0.5685532,-125.3607703
164614000,0.5560681181,-154.3453273
164836000,0.5638891342,178.4216806
165058000,0.5861444979,154.1865425
165280000,0.614350763,133.0757293
165502000,0.6420658185,114.5734277
165724000,0.6650024599,97.83185028
165946000,0.6800027634,81.90866542
166168000,0.6802257954,65.20958414
166390000,0.6312959666,42.76269786
166612000,0.2681301255,51.79745965
166834000,0.4320086252,58.13964476
167056000,0.5543203149,57.54762887
167278000,0.725984303,37.6506403
167500000,0.7865764018,8.133017923
167722000,0.7562581143,-32.38765147
167944000,0.6468034965,-96.13110869
168166000,0.5941442913,-179.7905911
168388000,0.649542139,116.7665512
168610000,0.6757011811,75.15247228
168832000,0.6333631945,39.64123921
169054000,0.4907191203,-3.339677334
169276000,0.2822815223,-83.22184143
169498000,0.4002873139,173.2172359
169720000,0.6080042684,127.7865087
169942000,0.7268051143,102.8134289
170164000,0.7908611184,86.14288283
170386000,0.827829976,73.72557499
170608000,0.8503698631,63.68247739
170830000,0.8649958895,55.08464518
171052000,0.8743071026,47.30155477
171274000,0.8793100448,39.92649665
171496000,0.8799320233,32.53043387
171718000,0.8740097176,24.61977304
171940000,0.8555851521,15.29386238
172162000,0.8027614291,2.687024996
172384000,0.6356980895,-17.71386918
172606000,0.1303310701,-32.97577547
172828000,0.5174423402,65.48809227
173050000,0.763228805,43.32911117
173272000,0.8376574148,27.23282523
173494000,0.8189298415,19.42913628
173716000,0.8416230076,12.06341831
173938000,0.8454344252,3.828311606
174160000,0.8310221856,-5.613931266
174382000,0.7841778766,-18.14981904
174604000,0.6444098372,-38.61854837
174826000,0.1907777771,-86.12891169
175048000,0.548722884,55.69516052
175270000,0.7973705268,15.16719233
175492000,0.4944188262,-12.3120721
175714000,0.5990339448,24.2873181
175936000,0.7727662105,13.21007204
176158000,0.8309875512,3.687741069
176380000,0.8553964923,-4.146709742
176602000,0.8658788273,-11.2037182
176824000,0.8664075088,-18.0073512
177046000,0.8571431278,-24.88094597
177268000,0.8354406727,-31.83676448
177490000,0.7992014572,-38.7114312
177712000,0.7354627404,-44.00064238
177934000,0.7464671481,-43.88661245
178156000,0.8281870481,-54.99650078
178378000,0.8063846532,-74.44832357
178600000,0.6116629165,-103.5069013
178822000,0.1072863611,-163.6471457
179044000,0.5767331481,-15.3835645
179266000,0.7659681827,-54.00417922
