Frequency,S11_Magnitude,S11_Phase
134866000,0.8666125364,-80.47837788
135088000,0.8608747794,-89.06925125
135310000,0.8512919668,-100.1117181
135532000,0.8332249357,-115.582479
135754000,0.7917826488,-139.9537038
135976000,0.6896415822,175.353259
136198000,0.5442661129,90.49579852
136420000,0.5717320735,-1.980175086
136642000,0.5904467591,-67.36747423
136864000,0.4492425881,-151.6967054
137086000,0.3785794576,80.00173501
137308000,0.4181911155,27.21452004
137530000,0.5221675755,18.7573638
137752000,0.7278123737,4.476703028
137974000,0.8455339078,-12.53697264
138196000,0.8907272103,-25.90007591
138418000,0.905443664,-36.28306125
138640000,0.9070580695,-44.81663368
138862000,0.9014313093,-52.33883747
139084000,0.8892217294,-59.34677964
139306000,0.8688689794,-66.2559275
139528000,0.835832232,-73.4607893
139750000,0.7811119825,-81.22131434
139972000,0.6847936123,-89.42955217
140194000,0.525077375,-94.09794935
140416000,0.4235383002,-79.26239652
140638000,0.4637160704,-78.1756434
140860000,0.3628473929,-72.46653089
141082000,0.4038606802,-50.30686867
141304000,0.5437626401,-46.27209537
141526000,0.6564738384,-50.62372016
141748000,0.7316554315,-56.41109491
141970000,0.7809143551,-62.10845157
142192000,0.8132425308,-67.46337604
142414000,0.8349889504,-72.54248189
142636000,0.8490219105,-77.4745152
142858000,0.8572395927,-82.39866714
143080000,0.8603263884,-87.53971942
143302000,0.8563624803,-93.2505451
143524000,0.8401539805,-100.0528461
143746000,0.7846391687,-109.1578564
143968000,0.5777686987,-116.9218656
144190000,0.6129992642,-92.83948222
144412000,0.7493557529,-106.6754666
144634000,0.6584506172,-129.3337627
144856000,0.08080512952,-100.1196594
145078000,0.6907414101,-70.6447
145300000,0.8243282003,-91.96126222
145522000,0.853512315,-105.4430661
145744000,0.8545155432,-117.594081
145966000,0.8336405757,-131.9596444
146188000,0.7653835157,-153.6248865
146410000,0.5534435982,163.0233485
146632000,0.3121412499,41.84441414
146854000,0.5766093697,-42.40177334
147076000,0.7188495549,-71.64297001
147298000,0.7778235334,-87.41016155
147520000,0.8053447598,-98.05790659
147742000,0.8197865962,-106.2373921
147964000,0.8273834196,-113.1354755
148186000,0.8313513041,-119.3349728
148408000,0.8330624427,-125.1215476
148630000,0.8334965944,-130.7090766
148852000,0.8329110832,-136.1886107
149074000,0.8313031419,-141.7299468
149296000,0.8294303345,-147.4048089
149518000,0.8268996814,-153.3537737
149740000,0.8235009223,-159.6200177
149962000,0.8195578523,-166.3676864
150184000,0.8149264242,-173.7658686
150406000,0.8089710268,177.9804551
150628000,0.801459704,168.4738086
150850000,0.7915144023,157.202566
151072000,0.7777810251,143.2614858
151294000,0.757143291,125.1071682
151516000,0.724328187,99.92047584
151738000,0.6736341669,62.9300436
151960000,0.6190547894,9.616469973
152182000,0.6073072717,-52.3597663
152404000,0.632685091,-104.6136475
152626000,0.6496607538,-143.9091064
152848000,0.6455465743,-176.5243754
153070000,0.6200294544,151.2623052
153292000,0.5735138393,113.5484947
153514000,0.5170028545,64.18423979
153736000,0.4715394142,3.840320403
153958000,0.4081201909,-42.75064808
154180000,0.5410240696,-63.03165922
154402000,0.6975124355,-94.43868914
154624000,0.7613965981,-119.3922855
154846000,0.7871607242,-138.5643416
155068000,0.7950493366,-154.2648935
155290000,0.7880934105,-167.6757385
155512000,0.7632320787,-178.6374292
155734000,0.7650249683,173.9935253
155956000,0.7916611648,164.4062728
156178000,0.7971034819,154.3062976
156400000,0.7930918445,144.6967838
156622000,0.786016481,135.4648141
156844000,0.7781459849,126.2981138
157066000,0.7695278703,116.9114915
157288000,0.7596730108,106.9509692
157510000,0.7458763814,95.88884823
157732000,0.7236903273,82.92959669
157954000,0.6824717626,66.46811733
158176000,0.5980415656,42.94133905
158398000,0.4251008853,2.118061515
158620000,0.2573167075,-96.21644667
158842000,0.4657970844,172.9433729
159064000,0.6425078436,133.4391284
159286000,0.7264575399,109.0214827
159508000,0.7667886597,90.56875962
159730000,0.7857491476,74.4282131
159952000,0.7909663208,58.62148414
160174000,0.7817115729,41.53847199
160396000,0.7499351919,21.29836367
160618000,0.6781557801,-4.873236129
160840000,0.5546455584,-41.22367287
161062000,0.4439721174,-96.19225137
161284000,0.4894299304,-168.9519226
161506000,0.6194909018,134.8291978
161728000,0.6994240783,99.30589012
161950000,0.7337368226,74.44047414
162172000,0.734628661,54.19306456
162394000,0.6902964543,35.86135416
162616000,0.572344386,22.78243391
162838000,0.5429604028,25.91699081
163060000,0.658825631,16.27482006
163282000,0.7108753692,-1.926319203
163504000,0.7129696978,-22.05210671
163726000,0.6881086986,-43.98018268
163948000,0.6484772633,-68.26788716
164170000,0.6052567831,-95.18895792
164392000,0.5720630469,-124.1037609
164614000,0.558279077,-153.4361403
164836000,0.5656213756,178.8994041
165058000,0.5881103904,154.2486944
165280000,0.6167845994,132.8079047
165502000,0.6451259393,114.0185941
165724000,0.6684543898,97.01657433
165946000,0.6832394045,80.72657529
166168000,0.6812155276,63.28887644
166390000,0.6173309749,38.48854083
166612000,0.2017027828,62.26013764
166834000,0.4513812185,66.80582835
167056000,0.6087961327,58.9058823
167278000,0.7482454685,37.04145371
167500000,0.7895844564,8.304426233
167722000,0.7500916599,-32.82789298
167944000,0.619211181,-103.8304986
168166000,0.579187614,160.4406239
168388000,0.6459247923,95.85029108
168610000,0.652491641,54.15466598
168832000,0.5771486496,15.54572784
169054000,0.4118644318,-36.64292655
169276000,0.3139427122,-127.8995925
169498000,0.4830112995,158.8692112
169720000,0.6456796764,122.4012639
169942000,0.7417737576,100.1984531
170164000,0.7970118378,84.65016532
170386000,0.8305100407,72.77323049
170608000,0.8515990636,63.04492329
170830000,0.8656881931,54.6208782
171052000,0.874716708,47.00011415
171274000,0.879763348,39.77566599
171496000,0.8804724337,32.52318114
171718000,0.8752523264,24.82564915
171940000,0.8582781994,15.83782298
172162000,0.8090665036,3.74035434
172384000,0.6498088614,-15.81906605
172606000,0.1375191846,-25.59248966
172828000,0.5621285909,60.82642979
173050000,0.7913519373,36.49037615
173272000,0.7407329966,23.92124944
173494000,0.8047621188,19.79691991
173716000,0.8346275105,11.69032562
173938000,0.8384314542,3.28610826
174160000,0.8198137631,-6.386228047
174382000,0.7593146976,-19.36664074
174604000,0.5698959136,-40.584923
174826000,0.0466714967,-1.958857577
175048000,0.6246541622,42.09822406
175270000,0.8105942098,12.05392352
175492000,0.5269592855,-1.846929618
175714000,0.7090744619,13.27515208
175936000,0.8058794576,4.155078683
176158000,0.8385191711,-3.631093316
176380000,0.8497916155,-10.46600944
176602000,0.8493869694,-16.85318008
176824000,0.8393499307,-22.91383516
177046000,0.8233901614,-28.57780413
177268000,0.8088996836,-34.04659752
177490000,0.7896301239,-40.28389881
177712000,0.7386948536,-45.16591767
177934000,0.7870278866,-46.24051795
178156000,0.8461932191,-59.33416999
178378000,0.8144246847,-77.44846208
178600000,0.6400743411,-105.9627624
178822000,0.03035171011,98.03185288
179044000,0.6715944123,-40.13551986
179266000,0.7766426894,-71.7530395
